Unnamed: 0,optA,value,slr,L,s1,lon,lat,popdens,waveclim
Norway9122,,,,,,,,0.0,6.5
Norway9123,,,,,,,,0.0,6.5
Norway9124,noAdaptation,,0.570175,7.1,1.24,22.235,78.486,0.0,6.5
Norway9125,noAdaptation,,0.570175,22.186999999999998,1.11,22.226999999999997,78.359,0.0,6.5
Norway9126,noAdaptation,,0.570175,4.14,1.035,22.268,78.265,0.0,6.5
Norway9127,,,,,,,,0.0,6.5
Norway9146,noAdaptation,,0.570175,15.712,1.149,22.570999999999998,77.257,0.0,6.5
Norway9147,noAdaptation,,0.570175,28.144000000000002,1.255,22.39,77.295,0.0,6.5
Norway9148,noAdaptation,,0.570175,28.26,1.274,22.42,77.413,0.0,6.5
Norway9149,noAdaptation,,0.570175,0.382,1.214,22.54,77.459,0.0,6.5
Norway9150,noAdaptation,,0.570175,97.089,1.167,22.589000000000002,77.561,0.0,6.5
Norway9151,noAdaptation,,0.570175,9.604,2.1390000000000002,22.125999999999998,77.495,0.0,6.5
Norway9152,,,,,,,,0.0,6.5
Norway9153,noAdaptation,,0.570175,30.364,1.4409999999999998,23.456999999999997,78.154,0.0,6.5
Norway9154,noAdaptation,,0.570175,120.553,1.033,23.265,77.96300000000001,0.0,6.5
Norway9155,noAdaptation,,0.58385,229.02200000000002,1.147,24.8,77.78,0.0,6.5
Norway9156,noAdaptation,,0.58385,3.127,1.172,23.988000000000003,77.593,0.0,6.5
Norway9157,noAdaptation,,0.58385,3.444,1.15,23.969,77.572,0.0,6.5
Norway9158,noAdaptation,,0.58385,2.764,1.143,23.95,77.551,0.0,6.5
Norway9159,noAdaptation,,0.58385,3.8080000000000003,1.3090000000000002,23.929000000000002,77.53,0.0,6.5
Norway9160,noAdaptation,,0.570175,3.8089999999999997,1.314,23.904,77.506,0.0,6.5
Norway9161,noAdaptation,,0.570175,6.462000000000001,1.3730000000000002,23.861,77.491,0.0,6.5
Norway9162,noAdaptation,,0.570175,8.171,1.319,23.798000000000002,77.47,0.0,6.5
Norway9163,noAdaptation,,0.570175,6.38,1.29,23.736,77.45,0.0,6.5
Norway9164,noAdaptation,,0.570175,124.756,1.155,23.16,77.389,0.0,6.5
Norway9165,noAdaptation,,0.570175,48.238,0.8740000000000001,22.991999999999997,79.212,0.0,6.5
Norway9166,noAdaptation,,0.570175,18.570999999999998,0.841,23.291999999999998,79.189,0.0,6.5
Norway9167,noAdaptation,,0.58385,207.49599999999998,0.8079999999999999,24.266,79.279,0.0,6.5
Norway9168,,,,,,,,0.0,6.5
Norway9169,,,,,,,,0.0,6.5
Norway9170,,,,,,,,0.0,6.5
Norway9172,,,,,,,,0.0,6.5
Norway9173,,,,,,,,0.0,6.5
Norway9174,,,,,,,,0.0,6.5
Norway9175,,,,,,,,0.0,6.5
