,optA,value,slr,L,s1,lon,lat
Spain134,noAdaptation,1002.06288978,0.396025,2.071,2.59,-3.159,43.358
Spain108,noAdaptation,926.614752998,0.396025,4.635,2.66,-3.104,43.355
Spain109,fullRetreat,50205.4677058,0.396025,10.763,2.712,-3.035,43.357
Spain110,fullRetreat,3325.56075729,0.396025,11.178,2.996,-2.96,43.416
Spain111,fullRetreat,141.323585977,0.396025,13.914,3.084,-2.854,43.433
Spain112,fullRetreat,338.437385672,0.396025,11.456,3.124,-2.74,43.427
Spain113,fullRetreat,212.497166286,0.396025,16.842,2.96,-2.616,43.401
Spain114,fullRetreat,1088.61375553,0.396025,4.013,2.798,-2.524,43.381
Spain115,fullRetreat,1611.79840449,0.396025,1.054,2.758,-2.504,43.372
Spain116,fullRetreat,222.591053643,0.396025,5.787,2.692,-2.479,43.353
Spain117,fullRetreat,452.65195937,0.33614,4.844,2.629,-2.438,43.332
Spain118,noAdaptation,1568.44592783,0.33614,14.313,2.754,-2.355,43.306
Spain119,fullRetreat,794.633264246,0.33614,14.749,2.724,-2.225,43.293
Spain120,fullRetreat,757.242356732,0.33614,3.832,2.733,-2.142,43.294
Spain121,fullRetreat,480.256018697,0.33614,4.762,2.733,-2.104,43.301
Spain122,fullRetreat,13222.2556098,0.33614,24.194,2.78,-1.978,43.332
UnitedKingdom8825,fullRetreat,15091.8611936,0.32793,46.363,5.658,-2.562,49.498
