,optA,value,slr,L,s1,lon,lat
Malaysia2025,fullProtect,0.68036,0.41536,4.091,1.605,102.558,5.843
Malaysia2026,fullProtect,0.97936,0.41536,2.017,1.808,102.581,5.829
Malaysia2010,fullRetreat,4404.76332156,0.43617,31.085,2.031,103.403,4.052
Malaysia2013,fullProtect,0.78917,0.43617,17.366,1.895,103.469,4.241
Malaysia2016,fullProtect,0.746935,0.428935,14.903,1.78,103.438,4.775
Malaysia2017,fullRetreat,6425.23040926,0.43617,44.375,1.781,103.454,4.509
Malaysia1965,fullRetreat,955.228642433,0.400935,4.871,1.967,100.381,5.521
Malaysia1966,fullRetreat,12076.5891068,0.400935,18.931,1.744,100.403,5.417
Malaysia1967,fullRetreat,234.220022107,0.400935,4.733,1.812,100.425,5.313
Malaysia1968,fullRetreat,504.245644377,0.400935,9.292,1.925,100.432,5.25
Malaysia1969,fullProtect,0.774935,0.400935,5.773,1.981,100.43,5.183
Malaysia10212,fullRetreat,4641.59644419,0.400935,8.926,1.884,100.248,5.262
Malaysia10213,fullRetreat,4218.22005393,0.400935,16.942,1.904,100.19,5.341
Malaysia10214,fullRetreat,200.96760245,0.400935,12.298,1.978,100.195,5.463
Malaysia10215,fullRetreat,459.382359258,0.400935,4.756,1.739,100.271,5.465
Malaysia10216,fullRetreat,264049.302284,0.400935,24.842,1.734,100.321,5.36
Malaysia2009,fullRetreat,608.467523512,0.41289,41.97,2.368,103.806,2.589
Malaysia2011,fullRetreat,1646.07293204,0.43617,19.664,2.057,103.367,3.834
Malaysia2012,fullRetreat,2355.83406324,0.43617,135.211,2.271,103.453,3.199
Malaysia1975,fullRetreat,6164.76287872,0.34702,5.909,3.875,101.232,3.341
Malaysia1976,fullRetreat,5954.62656724,0.34702,19.267,3.931,101.301,3.252
Malaysia1977,fullRetreat,166649.018387,0.34702,38.226,4.305,101.369,3.012
Malaysia1978,fullRetreat,6174.72439581,0.34702,61.867,3.805,101.475,2.712
Malaysia1979,fullRetreat,308.224660453,0.34455,5.418,3.262,101.745,2.592
Myanmar1887,fullRetreat,6077.00263307,0.348895,6.128,2.33,92.267,21.027
Myanmar1888,fullRetreat,2989.04141777,0.348895,8.556,2.256,92.279,20.962
Myanmar1889,fullRetreat,2544.97968491,0.348895,6.36,2.422,92.305,20.901
Myanmar1890,fullRetreat,8541.73591044,0.348895,5.047,2.501,92.325,20.854
Myanmar1891,fullRetreat,4841.54950749,0.348895,4.898,2.284,92.341,20.812
Myanmar1892,fullRetreat,1319.82449145,0.348895,3.945,2.163,92.356,20.775
Myanmar1893,fullRetreat,2797.34877317,0.348895,5.106,2.095,92.369,20.737
Myanmar1894,fullRetreat,9209.57813902,0.348895,172.655,1.991,92.734,20.444
Myanmar1895,fullRetreat,453.317041721,0.348895,5.419,2.004,92.813,20.269
Myanmar1896,fullRetreat,1170.52624798,0.348895,0.786,1.891,92.79,20.253
Myanmar1897,fullRetreat,8976.45592798,0.348895,28.848,1.813,92.83,20.152
Myanmar1898,fullRetreat,2366.12659206,0.348895,36.842,2.424,93.009,20.307
Myanmar1899,fullRetreat,4359.85997813,0.348895,133.687,2.377,93.085,20.2
Myanmar1900,fullRetreat,4111.75205593,0.348895,91.727,2.158,93.237,19.83
Myanmar1901,fullRetreat,131.152458231,0.348895,9.794,2.657,93.327,20.043
Myanmar1902,fullRetreat,3750.60916452,0.348895,139.532,2.522,93.633,19.835
Myanmar10114,fullRetreat,580.673266463,0.348895,44.02,2.239,92.807,20.435
Myanmar10115,fullRetreat,84.0417273467,0.348895,1.207,2.027,92.797,20.291
Myanmar10116,fullRetreat,82.311568865,0.348895,0.837,2.008,92.788,20.291
Myanmar1903,fullRetreat,2382.03810421,0.348895,137.715,2.154,94.031,19.154
Myanmar1904,fullRetreat,153.702077344,0.621375,46.789,1.812,94.257,18.529
Myanmar1905,fullRetreat,419.810271668,0.621375,96.546,1.795,94.474,17.956
Myanmar1906,fullRetreat,108.535772074,0.621375,11.28,1.805,94.578,17.51
Myanmar1907,fullRetreat,970.34876369,0.621375,57.753,1.713,94.513,17.212
Myanmar10117,fullRetreat,353.080769235,0.348895,58.273,2.392,93.405,19.951
Myanmar10118,fullRetreat,8873.07525543,0.348895,103.998,2.269,93.79,19.522
Myanmar10119,fullRetreat,2599.43652819,0.348895,89.702,2.079,93.599,18.882
Myanmar10120,fullRetreat,5456.39881653,0.348895,183.694,2.194,93.56,19.423
Myanmar1927,fullRetreat,14754.5733666,0.621375,9.528,4.637,97.667,16.551
Myanmar1928,fullRetreat,2418.58655075,0.621375,0.489,4.623,97.706,16.572
Myanmar1929,fullRetreat,3109.42037074,0.621375,3.571,4.625,97.724,16.569
Myanmar1930,fullRetreat,478.655447452,0.621375,3.384,4.63,97.723,16.556
Myanmar1922,fullRetreat,282.242879061,0.621375,3.679,4.567,96.826,16.886
Myanmar1923,fullRetreat,28833.8243265,0.621375,72.938,4.292,96.859,17.153
Myanmar1924,fullRetreat,2569.2689541,0.621375,73.921,4.055,97.09,17.21
Myanmar1908,fullRetreat,298.392320661,0.621375,20.422,1.659,94.408,16.887
Myanmar1909,fullRetreat,16344.0017094,0.621375,494.957,1.888,94.733,16.092
Myanmar10129,fullRetreat,1673.65592358,0.621375,109.904,1.986,94.638,16.242
Myanmar1910,fullRetreat,11778.202305,0.621375,317.463,2.007,95.358,15.964
Myanmar1911,fullRetreat,1183.72041699,0.621375,1.544,3.745,96.012,16.379
Myanmar1912,fullRetreat,3710.22053927,0.621375,2.418,3.973,96.017,16.379
Myanmar1913,fullRetreat,493.463099181,0.621375,53.187,4.452,96.253,16.382
Myanmar1914,fullRetreat,466.067781432,0.621375,18.943,4.657,96.211,16.666
Myanmar1915,fullProtect,0.765375,0.621375,9.325,4.624,96.216,16.782
Myanmar1916,fullProtect,0.759375,0.621375,4.933,4.59,96.272,16.804
Myanmar1917,fullRetreat,401.310107349,0.621375,1.869,4.587,96.257,16.786
Myanmar1918,fullRetreat,4517.76921195,0.621375,4.766,4.626,96.234,16.769
Myanmar1919,fullRetreat,1018.78590089,0.621375,12.73,4.835,96.231,16.694
Myanmar1920,fullRetreat,41266.0678329,0.621375,85.148,4.945,96.561,16.527
Myanmar1921,fullRetreat,13128.7007017,0.621375,10.065,4.544,96.842,16.833
Myanmar1925,fullRetreat,178.100836306,0.621375,15.962,4.403,97.207,16.857
Myanmar1926,fullRetreat,2577.02737126,0.621375,65.788,4.599,97.358,16.525
Myanmar1931,fullRetreat,3211.11655746,0.621375,16.915,4.693,97.65,16.507
Myanmar1932,fullRetreat,1268.40216481,0.621375,41.536,4.859,97.649,16.256
Myanmar1933,fullRetreat,1845.52681728,0.621375,71.21,4.313,97.725,15.828
Myanmar1934,fullRetreat,105.389568881,0.621375,44.004,4.485,97.736,15.327
Myanmar1935,fullRetreat,152.43117603,0.621375,30.15,4.396,97.805,15.017
Myanmar10135,fullRetreat,3830.8946,0.621375,80.649,4.662,97.517,16.506
Myanmar1936,fullRetreat,1270.66386869,0.621375,69.969,3.693,97.906,14.587
Myanmar1937,fullRetreat,35563.8729525,1.63505,244.457,3.506,98.197,13.799
Myanmar1938,fullRetreat,4598.80289907,0.315015,191.957,4.172,98.611,12.503
Myanmar1939,fullRetreat,674.560989593,0.315015,153.094,2.902,98.863,11.718
Myanmar1940,fullRetreat,62.3527191323,0.31521,107.911,2.738,98.583,10.763
Myanmar1941,fullRetreat,401.189331169,0.31521,95.675,3.125,98.538,10.001
Myanmar10183,fullRetreat,1366.95847694,0.315015,50.874,3.313,98.04,12.41
Myanmar10184,fullRetreat,719.218281839,0.315015,45.461,3.174,98.057,12.28
Myanmar10185,fullRetreat,851.470273442,0.315015,97.806,3.931,98.363,12.665
Myanmar10186,fullRetreat,2039.23596507,0.315015,92.797,2.94,98.295,11.792
Myanmar10189,fullRetreat,237.289146072,0.315015,81.608,3.4,98.505,12.023
Myanmar10190,fullRetreat,256.863672085,0.315015,82.342,2.926,98.501,11.802
Myanmar10191,fullRetreat,59.282533002,0.31521,96.825,3.174,98.117,10.943
Myanmar10192,fullRetreat,272.22618372,0.31521,67.576,2.616,98.266,10.056
PapuaNewGuinea11758,fullRetreat,3462.50753209,0.416635,113.192,0.928,154.635,-5.017
PapuaNewGuinea11807,fullRetreat,9022.49558842,0.416635,389.428,0.977,155.1,-5.613
PapuaNewGuinea11806,fullRetreat,290.436429915,0.416635,11.768,1.097,155.747,-6.845
PapuaNewGuinea11808,fullRetreat,1248.50031205,0.416635,67.209,1.168,155.422,-6.794
PapuaNewGuinea11750,fullRetreat,3312.3368478,0.416635,108.86,0.805,151.056,-8.435
PapuaNewGuinea11756,fullRetreat,9998.16137751,0.416635,137.457,0.668,152.68,-8.963
SolomonIslands11812,fullRetreat,2805.2318673,0.416635,61.666,1.039,155.759,-6.979
SolomonIslands11821,fullRetreat,1314.7261418,0.454705,64.557,0.562,156.545,-7.945
SolomonIslands11822,fullRetreat,2257.25169739,0.454705,115.866,0.625,156.599,-7.578
SolomonIslands11825,fullRetreat,4993.61440518,0.454705,96.985,0.731,157.025,-7.867
SolomonIslands11826,fullRetreat,7199.85455201,0.454705,326.97,0.934,156.551,-6.616
SolomonIslands11827,fullRetreat,1622.59333128,0.454705,100.153,0.729,157.328,-8.426
SolomonIslands11829,fullRetreat,837.39689809,0.454705,54.824,0.724,157.485,-8.705
SolomonIslands11830,fullRetreat,12041.9690742,0.454705,277.585,0.675,157.274,-8.168
SolomonIslands11831,fullRetreat,5409.62044719,0.454705,91.847,0.428,158.023,-8.511
SolomonIslands11835,fullRetreat,5772.49052723,0.454705,54.525,0.821,158.317,-7.579
SolomonIslands11859,fullRetreat,1081.47040617,0.454705,58.333,0.856,159.563,-8.384
SolomonIslands11860,fullRetreat,6642.02798311,0.454705,405.766,0.825,158.51,-7.556
Thailand2100,fullRetreat,618.707149798,0.38082,60.249,1.772,102.805,11.873
Thailand2085,fullProtect,2.27105,1.63505,5.537,2.49,100.816,13.484
Thailand2086,fullProtect,0.46732,0.38082,15.387,2.415,100.907,13.464
Thailand2087,fullRetreat,311.294929467,0.38082,32.978,2.318,100.945,13.339
Thailand2081,fullProtect,1.74105,1.63505,35.584,2.984,100.242,13.471
Thailand2082,fullProtect,2.80105,1.63505,7.426,3.11,100.435,13.488
Thailand2083,fullProtect,1.77305,1.63505,13.267,2.971,100.526,13.504
Thailand2080,fullProtect,1.72855,1.63505,21.449,3.095,100.017,13.366
Thailand2084,fullProtect,1.74355,1.63505,23.416,2.581,100.688,13.503
Thailand2088,fullRetreat,144.522331748,0.38082,11.781,2.407,100.929,13.158
Thailand2089,fullRetreat,139.576521694,0.38082,7.563,2.491,100.903,13.075
Thailand2090,fullRetreat,1019.73769116,0.38082,62.563,2.516,100.869,12.768
Thailand2091,fullRetreat,191.376841178,0.38082,17.266,2.354,101.049,12.665
Thailand2079,fullRetreat,23196.1249963,1.63505,29.12,3.364,100.029,13.186
Thailand2093,fullRetreat,306.386006191,0.38082,19.906,1.936,101.7,12.7
Thailand2094,fullRetreat,910.216402608,0.38082,37.949,1.976,101.895,12.57
Thailand2095,fullProtect,0.88282,0.38082,0.32,1.997,102.04,12.565
Thailand2096,fullRetreat,752.331193262,0.38082,4.912,2.071,102.061,12.563
Thailand2097,fullRetreat,7316.73692039,0.38082,51.401,1.92,102.185,12.356
Thailand2098,fullRetreat,43.1151717502,0.38082,1.821,1.858,102.36,12.352
Thailand2076,fullRetreat,603.192830589,0.315015,49.714,2.856,99.987,12.415
Thailand2078,fullRetreat,477.008647697,0.38082,35.759,3.036,99.988,12.793
Thailand2077,fullProtect,1.97505,1.63505,17.162,3.099,100.08,13.011
Thailand2092,fullRetreat,683.591889932,0.38082,58.147,2.085,101.377,12.611
Thailand1942,fullRetreat,856.649903101,0.31521,120.359,3.102,98.545,9.853
Thailand2099,fullRetreat,674.967070702,0.38082,70.534,1.833,102.475,12.137
Thailand10217,fullRetreat,506.302786548,0.38082,70.46,1.837,102.252,12.137
Thailand10218,fullRetreat,129.13834183,0.38082,49.461,1.943,102.548,11.749
Thailand2071,fullRetreat,93.9284685638,0.31521,66.23,2.293,99.151,10.083
Thailand2072,fullRetreat,166.907108823,0.31521,16.213,1.943,99.207,10.398
Thailand2073,fullRetreat,35.4308910906,0.31521,68.474,2.004,99.385,10.723
Thailand2074,fullRetreat,48.4793883099,0.315015,61.398,2.37,99.545,11.258
Thailand2070,fullRetreat,96.307975658,0.31521,17.013,2.705,99.159,9.716
Thailand1943,fullRetreat,25.0579167075,0.31521,1.14,2.486,98.389,9.35
Thailand1944,fullRetreat,603.030010452,0.397635,85.997,2.2,98.328,8.978
Thailand2065,noAdaptation,6944.37108429,0.31521,89.047,1.305,99.917,8.984
Thailand2066,noAdaptation,8572.15917645,0.31521,44.666,2.193,99.581,9.27
Thailand2067,fullRetreat,58.2379978997,0.31521,58.919,2.88,99.297,9.407
Thailand2068,noAdaptation,41625.8680094,0.31521,9.382,3.013,99.333,9.208
Thailand2069,fullRetreat,181.565719567,0.31521,3.094,2.812,99.389,9.2
Thailand1945,fullRetreat,1373.45665994,0.397635,110.325,1.873,98.359,8.165
Thailand1946,fullRetreat,6039.99732826,0.397635,140.554,1.787,98.905,8.003
Thailand10198,fullRetreat,1208.06198884,0.397635,56.378,2.027,98.536,8.109
Thailand2063,fullRetreat,400.982007759,0.397635,1.019,1.43,99.979,8.587
Thailand2064,fullRetreat,1175.59690739,0.397635,4.575,1.5,99.996,8.569
Thailand10205,fullRetreat,878.992147169,0.31521,61.734,1.481,100.044,9.584
Thailand2054,fullProtect,0.796475,0.376475,35.612,1.398,100.377,7.782
Thailand2061,fullRetreat,1628.41340394,0.397635,21.853,1.291,100.07,8.481
Thailand2062,fullRetreat,8798.3762436,0.397635,93.898,1.319,100.258,8.351
Thailand1947,fullRetreat,7748.33898122,0.376475,89.97,2.161,99.407,7.294
Thailand10195,fullRetreat,1195.12774474,0.397635,23.528,1.907,98.278,7.853
Thailand10196,fullRetreat,1269.69037896,0.397635,54.788,1.855,98.303,8.185
Thailand10197,fullRetreat,21274.0619761,0.397635,37.451,1.88,98.434,7.87
Thailand1948,fullRetreat,95.8995451346,0.376475,1.86,2.202,99.74,7.124
Thailand2048,fullRetreat,101.824446509,0.376475,21.869,1.633,100.392,7.211
Thailand2051,fullRetreat,147.778760205,0.376475,3.72,1.57,100.191,7.761
Thailand2052,fullRetreat,159.624199945,0.376475,1.675,1.632,100.173,7.745
Thailand2053,fullRetreat,111.343261666,0.376475,59.484,1.725,100.198,7.49
Thailand1950,fullRetreat,122.220073123,0.376475,1.167,2.01,100.126,6.43
Thailand1949,fullRetreat,11553.6352348,0.376475,104.736,2.267,99.856,6.767
Thailand10206,fullRetreat,894.278040216,0.376475,54.023,2.373,99.662,6.702
Thailand2036,fullProtect,0.72536,0.41536,31.827,1.532,101.806,6.46
Thailand2039,fullProtect,0.73036,0.41536,11.257,1.51,101.688,6.626
VietNam2116,fullProtect,0.69031,0.54831,87.938,1.505,104.685,10.203
Kiribati12003,fullRetreat,11992.1281462,0.504695,81.181,1.609,172.917,1.952
Kiribati12004,fullRetreat,8811.43649937,0.504695,41.821,1.604,172.962,1.628
Kiribati12005,fullRetreat,10288.5790946,0.504695,43.82,1.619,173.15,1.379
Kiribati12006,fullRetreat,292.491264337,0.504695,0.452,1.641,173.27,2.051
Kiribati12007,fullRetreat,292.100073726,0.504695,0.765,1.641,173.266,2.029
Kiribati12008,fullRetreat,292.491264337,0.504695,1.13,1.641,173.271,2.044
Kiribati12009,fullRetreat,609.882789079,0.504695,1.633,1.642,173.278,2.044
Kiribati12010,noAdaptation,840.158120572,0.504695,0.895,1.643,173.285,2.042
Kiribati12011,fullRetreat,1233.90809674,0.504695,20.139,1.685,173.096,1.438
Kiribati12012,noAdaptation,826.075258554,0.504695,0.452,1.607,173.153,1.365
Kiribati12013,noAdaptation,824.901686719,0.504695,0.629,1.604,173.156,1.372
Kiribati12014,fullRetreat,9326.12403109,0.504695,59.913,1.608,173.267,2.052
Kiribati12019,fullRetreat,9576.03517533,0.504695,9.384,1.588,173.537,0.186
Kiribati12020,fullRetreat,278.799592931,0.504695,2.915,1.592,173.569,0.188
Kiribati12021,fullRetreat,527.145974727,0.504695,2.106,1.608,173.583,0.195
Kiribati12022,fullRetreat,4141.51544544,0.504695,32.376,1.59,173.598,0.206
Kiribati12025,fullRetreat,8037.48249993,0.504695,44.857,1.581,173.815,0.463
Kiribati12026,fullRetreat,3270.9637703,0.504695,28.538,1.61,173.926,0.405
Kiribati12029,fullRetreat,9435.76693571,0.504695,56.877,1.724,174.374,-0.586
Kiribati12030,fullRetreat,320.656988372,0.504695,1.146,1.68,174.749,-1.196
Kiribati12031,fullRetreat,6671.78619804,0.504695,48.053,1.674,174.664,-1.123
Malaysia1980,fullRetreat,383.608982959,0.34455,3.629,3.189,101.782,2.576
Malaysia1981,fullRetreat,2142.70931195,0.34455,15.454,3.026,101.829,2.505
Malaysia1982,fullRetreat,1084.86927236,0.34455,14.361,2.775,101.928,2.418
Malaysia1983,fullRetreat,140.025130096,0.34455,2.133,2.672,101.992,2.383
Malaysia1988,fullRetreat,389.313236672,0.34455,8.597,2.246,102.452,2.107
Malaysia1989,fullRetreat,246.775759128,0.34455,1.607,2.289,102.494,2.087
Malaysia1990,fullRetreat,468.230214381,0.34455,5.564,2.342,102.521,2.07
Malaysia1991,fullRetreat,14788.4193534,0.34455,8.249,2.291,102.567,2.03
Malaysia1992,fullRetreat,345.334974628,0.34455,5.799,2.312,102.605,1.979
Malaysia1993,fullRetreat,737.660653994,0.34455,2.198,2.327,102.627,1.95
Malaysia1994,fullRetreat,4193.89403909,0.39771,97.115,2.524,102.993,1.74
Malaysia1995,fullRetreat,750.361493565,0.39771,3.734,2.661,103.386,1.521
Malaysia1996,fullRetreat,1825.6599534,0.39771,10.697,2.742,103.414,1.463
Malaysia1997,fullRetreat,2642.72292989,0.39771,32.735,2.88,103.49,1.288
Malaysia1998,fullRetreat,418.775144504,0.449525,2.849,2.866,103.601,1.366
Malaysia1999,fullRetreat,2236.20350168,0.449525,8.69,2.895,103.639,1.402
Malaysia2000,fullRetreat,62106.6122011,0.231725,35.056,2.766,103.815,1.474
Malaysia2001,fullRetreat,26404.0247708,0.231725,5.42,2.861,103.981,1.425
Malaysia2002,fullRetreat,497.099237316,0.231725,2.371,3.013,104.004,1.449
Malaysia2003,fullRetreat,507.860535088,0.231725,22.362,2.649,103.999,1.555
Malaysia2004,fullRetreat,930.279874824,0.231725,27.177,2.66,104.039,1.555
Malaysia2005,fullRetreat,6118.79168804,0.231725,6.606,2.652,104.069,1.433
Malaysia2006,fullRetreat,6074.91500186,0.45239,4.075,2.609,104.092,1.391
Malaysia2007,fullRetreat,507.95385494,0.45239,43.718,2.3,104.279,1.374
Malaysia2008,fullRetreat,508.278693859,0.39137,105.753,2.237,104.091,2.006
Malaysia10242,fullRetreat,148.302010753,0.41289,50.496,1.898,104.18,2.883
Malaysia1984,fullRetreat,944.898437912,0.34455,13.518,2.572,102.039,2.331
Malaysia1985,fullRetreat,2074.94999215,0.34455,7.889,2.518,102.109,2.265
Malaysia1986,fullRetreat,3594.79756936,0.34455,19.099,2.259,102.211,2.2
Malaysia1987,fullRetreat,3582.51755371,0.34455,14.882,2.171,102.354,2.146
MarshallIslands11828,fullRetreat,0,0.50019,3.594,1.317,162.333,11.355
MarshallIslands11864,fullRetreat,1141.76256877,0.50019,9.969,1.388,165.529,11.631
MarshallIslands11865,fullRetreat,203.041371487,0.50019,6.921,1.298,165.564,11.533
MarshallIslands11869,fullRetreat,213.44858797,0.53321,1.268,1.283,166.39,11.116
MarshallIslands11870,fullRetreat,213.44858797,0.53321,3.335,1.284,166.4,11.116
MarshallIslands11871,fullRetreat,213.784088179,0.53321,2.842,1.286,166.42,11.119
MarshallIslands11872,fullRetreat,213.784088179,0.53321,2.454,1.29,166.482,11.111
MarshallIslands11873,fullRetreat,213.44858797,0.53321,1.703,1.292,166.502,11.111
MarshallIslands11874,fullRetreat,213.44858797,0.53321,1.503,1.292,166.509,11.111
MarshallIslands11875,fullRetreat,213.44858797,0.53321,1.077,1.293,166.516,11.11
MarshallIslands11877,fullRetreat,213.44858797,0.53321,1.678,1.38,166.68,11.448
MarshallIslands11878,fullRetreat,213.784088179,0.53321,2.622,1.381,166.687,11.455
MarshallIslands11879,fullRetreat,213.784088179,0.53321,0.62,1.382,166.691,11.457
MarshallIslands11880,fullRetreat,213.44858797,0.53321,1.074,1.381,166.691,11.452
MarshallIslands11881,fullRetreat,214.790588806,0.53321,5.424,1.31,166.686,11.201
MarshallIslands11883,fullRetreat,1167.61956988,0.53321,18.056,1.321,166.901,11.157
MarshallIslands11885,fullRetreat,268.135122038,0.53321,2.476,1.452,167.484,11.403
MarshallIslands11886,fullRetreat,215.461589224,0.53321,5.12,1.405,167.48,11.298
MarshallIslands11887,fullRetreat,215.461589224,0.53321,0.636,1.41,167.499,11.395
MarshallIslands11888,fullRetreat,214.119588388,0.53321,0.712,1.399,167.487,11.305
MarshallIslands11889,fullRetreat,215.797089433,0.53321,0.76,1.41,167.504,11.393
MarshallIslands11890,fullRetreat,215.461589224,0.53321,2.471,1.408,167.501,11.338
MarshallIslands11891,fullRetreat,223.178094031,0.53321,3.381,1.456,167.506,11.389
MarshallIslands11892,fullRetreat,262.096118276,0.53321,0.629,1.435,167.507,11.35
MarshallIslands11893,fullRetreat,217.139090269,0.53321,4.255,1.419,167.516,11.377
MarshallIslands11894,fullRetreat,253.373112842,0.53321,1.454,1.412,167.522,11.379
MarshallIslands11907,fullRetreat,1871.95361116,0.50138,6.762,1.37,168.998,14.593
MarshallIslands11911,fullRetreat,404.047934206,0.53321,5.23,1.399,169.009,10.04
MarshallIslands11922,fullRetreat,213.784088179,0.53321,4.264,1.385,169.53,10.09
MarshallIslands11923,fullRetreat,216.468089851,0.53321,3.451,1.391,169.769,11.218
MarshallIslands11924,fullRetreat,603.370285877,0.53321,9.557,1.396,169.864,11.235
MarshallIslands11925,fullRetreat,213.784088179,0.53321,2.541,1.37,169.865,10.286
MarshallIslands11926,fullRetreat,213.784088179,0.53321,3.778,1.372,169.972,10.418
MarshallIslands11927,fullRetreat,252.031112006,0.53321,3.554,1.378,169.976,10.364
MarshallIslands11884,fullRetreat,213.44858797,0.53321,5.787,1.367,166.813,9.327
MarshallIslands11897,fullRetreat,213.44858797,0.53321,14.379,1.369,167.365,9.121
MarshallIslands11898,fullRetreat,1739.9208589,0.53321,9.193,1.368,167.455,9.403
MarshallIslands11899,fullRetreat,248.340609707,0.53321,3.385,1.369,167.491,9.069
MarshallIslands11900,fullRetreat,213.44858797,0.53321,4.141,1.369,167.552,9.03
MarshallIslands11901,fullRetreat,0,0.53321,3.474,1.371,167.732,8.713
MarshallIslands11902,fullRetreat,1185.19810333,0.53321,4.883,1.371,167.715,8.72
MarshallIslands11903,noAdaptation,638.191852569,0.53321,1.553,1.369,167.736,8.733
MarshallIslands11904,fullRetreat,283.568131652,0.53321,1.052,1.369,167.731,8.73
MarshallIslands11905,fullRetreat,283.232631443,0.53321,1.105,1.369,167.73,8.739
MarshallIslands11906,fullRetreat,287.929634369,0.53321,6.886,1.378,167.764,8.903
MarshallIslands11908,noAdaptation,653.960362392,0.53321,5.301,1.416,167.971,8.198
MarshallIslands11909,fullRetreat,248.340609707,0.53321,6.988,1.623,168.165,8.16
MarshallIslands11910,fullRetreat,283.568131652,0.53321,9.52,1.453,168.23,7.757
MarshallIslands11912,fullRetreat,1928.8427041,0.53321,21.373,1.478,168.561,7.452
MarshallIslands11913,fullRetreat,213.784088179,0.53321,8.21,1.397,169.157,9.8
MarshallIslands11914,fullRetreat,283.232631443,0.53321,5.494,1.486,168.621,7.34
MarshallIslands11915,fullRetreat,287.929634369,0.53321,3.111,1.405,169.206,9.825
MarshallIslands11916,fullRetreat,334.564163421,0.53321,3.626,1.639,169.257,9.898
MarshallIslands11918,fullRetreat,283.568131652,0.53321,6.676,1.399,169.302,9.825
MarshallIslands11919,fullRetreat,2314.50019435,0.53321,14.525,1.489,168.702,7.294
MarshallIslands11920,fullRetreat,2540.15931242,0.53321,23.108,1.49,168.763,7.277
MarshallIslands11921,fullRetreat,2338.48845929,0.53321,30.107,1.478,168.941,7.594
MarshallIslands11928,fullRetreat,286.252133324,0.53321,4.866,1.354,169.874,9.527
MarshallIslands11929,fullRetreat,296.317139594,0.53321,3.841,1.361,169.962,9.517
MarshallIslands11930,fullRetreat,883.166556429,0.545955,3.747,1.389,169.118,5.65
MarshallIslands11936,fullRetreat,672.983224243,0.545955,6.286,1.365,169.431,5.954
MarshallIslands11939,fullRetreat,282.140578263,0.545955,5.011,1.747,169.557,6.153
MarshallIslands11940,fullRetreat,280.127577009,0.545955,8.442,1.729,169.59,6.11
MarshallIslands11941,fullRetreat,5507.19986452,0.545955,44.486,1.34,169.637,5.895
MarshallIslands11942,fullRetreat,253.623060497,0.545955,1.724,1.356,169.67,6.058
MarshallIslands11943,fullRetreat,218.395538552,0.545955,2.902,1.342,169.648,5.931
MarshallIslands11944,fullRetreat,551.875197547,0.545955,2.341,1.904,169.655,5.932
MarshallIslands11945,fullRetreat,485.446156164,0.545955,3.299,1.638,169.668,5.942
MarshallIslands11946,fullRetreat,328.104106896,0.545955,5.992,1.564,169.675,6.055
MarshallIslands11947,fullRetreat,299.251088922,0.545955,0.451,1.362,169.672,5.944
MarshallIslands11948,fullRetreat,299.586589131,0.545955,1.164,1.371,169.691,6.036
MarshallIslands11949,fullRetreat,467.832395192,0.545955,2.625,1.351,169.68,5.952
MarshallIslands11950,fullRetreat,258.655563633,0.545955,1.157,1.368,169.696,6.033
MarshallIslands11951,fullRetreat,258.655563633,0.545955,1.105,1.367,169.699,6.03
MarshallIslands11952,fullRetreat,487.962407732,0.545955,3.737,1.389,169.694,5.963
MarshallIslands11953,fullRetreat,261.675065514,0.545955,0.888,1.376,169.703,6.027
MarshallIslands11954,fullRetreat,262.010565723,0.545955,0.951,1.375,169.705,6.025
MarshallIslands11955,fullRetreat,302.270590803,0.545955,1.901,1.375,169.71,6.023
MarshallIslands11956,fullRetreat,476.890900835,0.545955,2.061,1.369,169.703,5.966
MarshallIslands11957,fullRetreat,262.010565723,0.545955,1.349,1.369,169.711,5.97
MarshallIslands11958,fullRetreat,258.991063842,0.545955,2.655,1.366,169.715,6.019
MarshallIslands11959,fullRetreat,465.819393938,0.545955,7.48,1.352,169.726,5.992
MarshallIslands11960,fullRetreat,287.844081816,0.545955,6.378,1.349,169.724,6.013
MarshallIslands11931,fullRetreat,260.418617231,0.53321,2.582,1.37,170.063,9.374
MarshallIslands11932,fullRetreat,299.336641475,0.53321,2.337,1.849,170.064,9.392
MarshallIslands11933,fullRetreat,213.784088179,0.53321,4.715,1.319,170.158,9.554
MarshallIslands11934,fullRetreat,248.340609707,0.53321,4.161,1.377,170.039,9.029
MarshallIslands11935,fullRetreat,218.061715844,0.54596,3.451,1.377,170.068,9.017
MarshallIslands11937,fullRetreat,293.633137922,0.53321,3.921,1.341,170.2,9.39
MarshallIslands11938,fullRetreat,1317.92366352,0.53321,9.924,1.568,170.238,9.47
MarshallIslands11961,fullRetreat,1199.03748695,0.54596,7.748,1.382,170.849,8.906
MarshallIslands11963,fullRetreat,287.845759317,0.54596,3.628,1.395,170.891,8.761
MarshallIslands11964,fullRetreat,319.047278754,0.54596,5.345,1.443,171.065,8.869
MarshallIslands11966,fullRetreat,462.802408308,0.54596,3.604,1.411,171.047,8.371
MarshallIslands11967,fullRetreat,318.040778127,0.54596,5.429,2.001,171.237,8.718
MarshallIslands11968,fullRetreat,290.865261198,0.54596,4.309,1.412,171.197,8.508
MarshallIslands11969,fullRetreat,288.181259526,0.54596,4.833,1.418,171.168,8.195
