,optA,value,slr,L,s1,lon,lat
UnitedStates4352,fullRetreat,393.76147746,0.62484,5.509,3.061,-75.644,36.021
UnitedStates4353,fullRetreat,95.3678757937,0.62484,24.73,2.063,-75.574,35.905
UnitedStates4354,fullRetreat,3453.50021689,0.62484,62.088,2.935,-75.796,36.285
UnitedStates4355,fullProtect,1.04734,0.62484,3.109,2.229,-75.702,36.01
UnitedStates4356,fullRetreat,5973.01606464,0.62484,29.993,2.353,-75.597,35.906
UnitedStates4357,fullRetreat,2154.08952203,0.6437,38.898,2.942,-75.943,36.71
UnitedStates4358,fullRetreat,326.847742685,0.62484,3.366,3.516,-75.955,36.545
UnitedStates4359,fullRetreat,169.007336491,0.62484,7.294,3.135,-75.921,36.57
UnitedStates4360,fullRetreat,740.983111064,0.62484,22.47,2.916,-75.941,36.487
UnitedStates4361,fullRetreat,363.925275126,0.6476,7.822,2.606,-76.036,36.572
UnitedStates4362,fullRetreat,8444.77890308,0.62484,153.141,2.197,-75.882,36.17
UnitedStates4363,fullProtect,1.02434,0.62484,4.198,2.363,-76.221,36.294
UnitedStates4364,fullRetreat,64795.5934027,0.62484,787.382,1.216,-75.721,35.7
UnitedStates4365,fullRetreat,195.508178813,0.467185,1.917,2.206,-77.047,35.118
UnitedStates4366,fullRetreat,1281.15385225,0.467185,21.822,1.683,-76.987,35.03
UnitedStates4368,fullRetreat,23642.0964774,0.62484,254.518,1.535,-76.426,34.833
UnitedStates7530,fullRetreat,5302.21650727,0.62484,151.229,1.697,-75.52,35.757
UnitedStates4367,fullRetreat,673.139779936,0.467185,4.871,1.778,-76.896,34.956
UnitedStates4369,fullProtect,0.702685,0.467185,22.491,1.523,-77.375,34.712
UnitedStates4370,fullRetreat,8401.48992294,0.467185,85.564,1.679,-77.551,34.45
UnitedStates4371,fullRetreat,2872.98615609,0.467185,8.805,1.728,-77.855,34.161
UnitedStates4372,fullRetreat,3276.15309945,0.467185,46.033,2.153,-77.931,33.93
UnitedStates4373,fullProtect,0.664685,0.467185,6.301,2.13,-77.953,34.146
UnitedStates4374,fullRetreat,9120.43618548,0.467185,90.492,1.743,-78.169,33.916
UnitedStates4398,fullRetreat,721.982702975,0.49051,11.306,1.698,-78.618,33.86
UnitedStates4313,fullProtect,0.700455,0.552455,5.795,1.749,-77.041,38.766
UnitedStates4314,fullRetreat,2736.72290297,0.552455,6.821,1.371,-77.059,38.72
UnitedStates4315,fullRetreat,3566.09380736,0.552455,17.848,1.181,-77.158,38.678
UnitedStates4316,fullRetreat,679.937677974,0.552455,6.39,0.917,-77.24,38.606
UnitedStates4317,fullRetreat,10687.7356981,0.608355,312.507,0.894,-76.334,37.951
UnitedStates4321,fullRetreat,15986.348864,0.624185,252.941,1.069,-76.268,37.532
UnitedStates4322,fullProtect,0.779685,0.624185,4.733,1.218,-76.438,37.222
UnitedStates4323,fullProtect,0.855185,0.624185,17.234,1.635,-76.349,37.189
UnitedStates4324,fullProtect,0.927685,0.667185,11.432,1.647,-76.27,37.091
UnitedStates4325,fullProtect,1.092185,0.667185,9.107,2.537,-76.294,37.004
UnitedStates4326,fullProtect,1.031685,0.667185,4.873,2.309,-76.354,36.985
UnitedStates4327,fullRetreat,3191.34693799,0.667185,10.559,2.474,-76.418,36.988
UnitedStates4328,fullRetreat,1330.08600608,0.667185,5.45,1.485,-76.478,37.027
UnitedStates4329,fullProtect,0.838185,0.667185,0.259,1.402,-76.499,37.042
UnitedStates4330,fullRetreat,10989.4049466,0.624185,19.799,1.321,-76.571,37.097
UnitedStates4331,fullRetreat,4816.11462039,0.624185,76.354,1.426,-76.908,37.268
UnitedStates4335,fullRetreat,2317.49978371,0.624185,105.519,1.412,-76.817,37.192
UnitedStates4336,fullRetreat,1341.14991492,0.667185,7.035,1.831,-76.447,36.897
UnitedStates4337,fullProtect,0.938185,0.667185,9.636,2.01,-76.375,36.876
UnitedStates4338,fullProtect,0.9641,0.6476,13.954,2.335,-76.303,36.858
UnitedStates4339,fullRetreat,6203.48187713,0.667185,5.731,2.162,-76.315,36.942
UnitedStates4340,fullRetreat,40457.5077413,0.667185,14.873,1.976,-76.228,36.947
UnitedStates4341,fullProtect,0.8907,0.6437,16.055,1.572,-76.095,36.911
UnitedStates4342,fullRetreat,536.94756675,0.6437,2.271,1.432,-76.015,36.92
UnitedStates4343,fullRetreat,2521.18906108,0.6437,6.357,1.948,-75.984,36.901
UnitedStates4344,fullRetreat,2386.44168608,0.6437,4.031,2.057,-75.965,36.858
UnitedStates4345,fullRetreat,3773.07785846,0.6437,10.805,2.321,-75.942,36.796
UnitedStates4384,fullProtect,0.74771,0.53471,64.095,2.343,-80.066,32.599
UnitedStates4399,fullProtect,0.776605,0.541605,15.121,3.172,-80.872,32.09
UnitedStates4400,fullRetreat,17806.254825,0.541605,23.095,2.342,-80.803,32.118
UnitedStates4401,fullRetreat,311.465472923,0.541605,0.772,1.474,-80.711,32.169
UnitedStates4402,fullRetreat,1134.95738245,0.541605,12.365,2.307,-80.674,32.215
UnitedStates4403,fullProtect,0.758605,0.541605,62.351,3.21,-80.829,32.485
UnitedStates4404,fullRetreat,380.915996864,0.541605,3.562,3.277,-80.693,32.325
UnitedStates4405,fullProtect,0.871605,0.541605,4.663,3.298,-80.68,32.354
UnitedStates4406,fullProtect,0.767605,0.541605,9.818,3.072,-80.675,32.419
UnitedStates4407,fullRetreat,19864.4681136,0.541605,126.126,2.671,-80.497,32.48
UnitedStates4408,fullRetreat,10103.3430441,0.541605,151.568,2.728,-81.212,31.562
UnitedStates4385,fullProtect,0.91821,0.53471,0.512,2.823,-79.919,32.749
UnitedStates4386,fullProtect,0.90171,0.53471,5.067,2.808,-79.942,32.759
UnitedStates4387,fullProtect,0.80621,0.53471,7.417,2.539,-79.963,32.802
UnitedStates4388,fullRetreat,17254.1166941,0.53471,10.821,2.335,-79.916,32.853
UnitedStates4389,fullProtect,0.75021,0.53471,11.711,2.289,-79.88,32.788
UnitedStates4390,fullProtect,0.76771,0.53471,4.841,2.297,-79.812,32.769
UnitedStates4391,fullRetreat,2874.88215028,0.53471,3.948,2.372,-79.776,32.784
UnitedStates4392,fullRetreat,18966.8576976,0.490735,187.75,1.785,-79.232,33.235
UnitedStates4393,fullRetreat,346.012179842,0.490735,30.435,1.986,-78.906,33.669
UnitedStates4394,fullProtect,0.62951,0.49051,0.521,1.695,-78.794,33.751
UnitedStates4395,fullRetreat,249.451957346,0.49051,8.279,1.595,-78.76,33.772
UnitedStates4396,fullRetreat,128.336045076,0.49051,2.62,1.473,-78.718,33.798
UnitedStates4397,fullRetreat,406.044258055,0.49051,6.179,1.389,-78.685,33.819
UnitedStates4569,fullRetreat,29.5458704056,0.451435,7.127,0.886,-87.39,30.47
UnitedStates4592,fullProtect,0.72604,0.58054,14.385,1.013,-87.961,30.675
UnitedStates4593,fullRetreat,321.797836804,0.58054,4.876,0.905,-87.917,30.604
UnitedStates4594,fullRetreat,229.273193587,0.58054,4.734,0.781,-87.911,30.562
UnitedStates4595,fullRetreat,719.475541648,0.58054,4.981,1.051,-87.923,30.521
UnitedStates4596,fullRetreat,5064.48033817,0.58054,145.181,0.911,-87.944,30.227
UnitedStates4599,fullProtect,0.66954,0.58054,63.489,0.821,-88.156,30.324
UnitedStates4600,fullProtect,0.66254,0.58054,10.605,0.946,-88.063,30.615
UnitedStates4601,fullProtect,0.71154,0.58054,5.384,1.012,-88.031,30.679
UnitedStates4615,fullRetreat,2684.59723024,0.58054,17.33,1.807,-88.443,30.329
UnitedStates4603,fullProtect,1.25445,1.15095,25.637,1.734,-89.418,30.212
UnitedStates4604,fullRetreat,858.809497671,0.58054,18.212,0.992,-89.26,30.319
UnitedStates4605,fullRetreat,59.2768100023,0.58054,1.472,0.976,-89.173,30.335
UnitedStates4606,fullRetreat,4970.13487039,0.58054,24.334,0.89,-89.061,30.366
UnitedStates4607,fullProtect,0.70004,0.58054,2.69,0.904,-88.97,30.418
UnitedStates4608,fullRetreat,127.522576678,0.58054,2.694,0.93,-88.946,30.417
UnitedStates4609,fullRetreat,1483.11603704,0.58054,11.214,1.703,-88.884,30.415
UnitedStates4610,fullRetreat,299.253778065,0.58054,7.016,2.567,-88.809,30.394
UnitedStates4611,fullProtect,0.71104,0.58054,13.783,1.759,-88.728,30.348
UnitedStates4612,fullProtect,0.67104,0.58054,9.537,1.221,-88.625,30.361
UnitedStates4613,fullProtect,0.74854,0.58054,4.845,3.026,-88.562,30.349
UnitedStates4614,fullRetreat,6056.90838169,0.58054,3.113,2.132,-88.528,30.338
UnitedStates4628,fullProtect,1.25745,1.15095,29.6,0.899,-89.645,30.169
UnitedStates4409,fullRetreat,545.688750334,0.468565,1.672,2.716,-81.385,31.163
UnitedStates4410,fullRetreat,3958.26943916,0.468565,12.647,2.676,-81.421,31.206
UnitedStates4411,fullProtect,0.609565,0.468565,1.285,2.726,-81.461,31.172
UnitedStates4412,fullRetreat,7919.15191797,0.468565,63.914,2.633,-81.453,30.956
UnitedStates4414,fullProtect,0.627065,0.468565,7.29,2.465,-81.48,30.696
UnitedStates4623,fullProtect,1.37045,1.15095,37.814,2.45,-90.124,30.023
UnitedStates4624,fullProtect,1.34145,1.15095,67.623,1.357,-90.372,30.245
UnitedStates4625,fullRetreat,326.238537848,1.15095,9.911,1.003,-90.082,30.364
UnitedStates4626,fullRetreat,3004.89775299,1.15095,28.647,1.005,-89.958,30.26
UnitedStates4621,fullProtect,1.27745,1.15095,941.23,1.441,-89.648,29.271
UnitedStates4622,fullProtect,1.34245,1.15095,4.814,2.362,-89.938,30.064
UnitedStates4627,fullProtect,1.23795,1.15095,7.082,0.954,-89.803,30.218
UnitedStates4629,fullProtect,0.87741,0.77741,296.405,1.447,-92.941,29.706
UnitedStates4655,fullProtect,0.906805,0.772305,11.021,1.052,-93.846,29.986
UnitedStates5738,fullRetreat,4176.62955824,1.2397,81.144,0.849,-91.914,29.645
UnitedStates4553,fullProtect,0.51589,0.42139,24.069,1.061,-85.88,30.221
UnitedStates4554,fullRetreat,3703.29701357,0.42139,17.865,2.317,-85.725,30.133
UnitedStates4555,fullRetreat,477.635561511,0.42139,39.475,2.844,-85.834,30.288
UnitedStates4556,fullRetreat,821.070047559,0.42139,11.191,1.691,-85.681,30.207
UnitedStates4557,fullProtect,0.63389,0.42139,5.842,2.232,-85.649,30.147
UnitedStates4558,fullRetreat,1252.18616399,0.42139,2.981,2.229,-85.613,30.13
UnitedStates4559,fullRetreat,288.306308226,0.42139,2.096,3.134,-85.592,30.121
UnitedStates4560,fullRetreat,778.549133933,0.42139,5.078,2.839,-85.563,30.108
UnitedStates4561,fullRetreat,317.042591127,0.42139,39.775,1.115,-85.409,30.034
UnitedStates4562,fullRetreat,93.0767842501,0.42139,2.278,2.716,-85.574,30.088
UnitedStates4563,fullRetreat,5680.57179189,0.42564,291.323,0.914,-85.097,29.715
UnitedStates4570,fullRetreat,1272.13883025,0.451435,9.596,0.862,-87.348,30.426
UnitedStates4571,fullRetreat,1371.56567943,0.451435,49.955,1.856,-87.492,30.284
UnitedStates4572,fullRetreat,1667.9351172,0.451435,13.566,0.873,-87.24,30.375
UnitedStates4573,fullRetreat,618.153653975,0.451435,5.379,1.954,-87.179,30.434
UnitedStates4574,fullProtect,0.788435,0.451435,11.538,2.755,-87.155,30.503
UnitedStates4575,fullRetreat,2624.61310808,0.451435,46.571,2.894,-86.941,30.456
UnitedStates4576,fullRetreat,2601.13436385,0.451435,15.907,2.434,-87.159,30.368
UnitedStates4577,fullRetreat,516.98656226,0.451435,28.726,1.872,-86.962,30.395
UnitedStates4578,fullRetreat,207.682081149,0.451435,5.941,1.857,-86.807,30.413
UnitedStates4579,fullRetreat,334.778263176,0.451435,12.644,2.302,-86.723,30.419
UnitedStates4580,fullRetreat,568.121091667,0.451435,1.522,1.653,-86.66,30.417
UnitedStates4581,fullRetreat,716.097100851,0.451435,6.515,1.301,-86.624,30.415
UnitedStates4582,fullRetreat,729.207729991,0.451435,1.446,0.845,-86.589,30.42
UnitedStates4583,fullRetreat,785.712254402,0.451435,8.55,1.033,-86.549,30.441
UnitedStates4584,fullRetreat,157.893142665,0.451435,1.908,1.652,-86.508,30.462
UnitedStates4585,fullRetreat,887.944233802,0.451435,10.023,1.813,-86.459,30.486
UnitedStates4586,fullRetreat,1849.79793991,0.42139,108.439,2.158,-86.229,30.388
UnitedStates6749,noAdaptation,675.754845926,0.451435,4.79,1.514,-87.272,30.321
UnitedStates6750,fullRetreat,322.018597951,0.451435,23.382,2.012,-87.187,30.343
UnitedStates6751,fullRetreat,181.567138619,0.451435,28.122,1.448,-86.959,30.379
UnitedStates6752,fullRetreat,244.592158706,0.451435,13.975,2.171,-86.771,30.404
UnitedStates6753,fullRetreat,197.391824533,0.451435,4.637,2.143,-86.688,30.409
UnitedStates6754,fullRetreat,564.722949384,0.451435,9.275,1.43,-86.625,30.411
UnitedStates6755,fullRetreat,846.778358278,0.451435,12.553,0.917,-86.528,30.397
UnitedStates6756,fullRetreat,816.345579127,0.451435,9.271,0.685,-86.625,30.4
UnitedStates6757,fullRetreat,164.542077037,0.451435,4.634,0.899,-86.688,30.399
UnitedStates6758,fullRetreat,932.611499123,0.451435,14.019,1.144,-86.771,30.395
UnitedStates6759,fullRetreat,978.923663056,0.451435,28.217,0.994,-86.959,30.364
UnitedStates6760,fullRetreat,464.794200354,0.451435,5.827,0.854,-87.109,30.337
UnitedStates6761,fullRetreat,872.256006149,0.451435,13.026,1.263,-87.193,30.325
UnitedStates4415,fullRetreat,306.62736945,0.468565,6.032,2.445,-81.443,30.65
UnitedStates4416,fullProtect,0.618985,0.471485,25.325,2.17,-81.453,30.512
UnitedStates4417,fullProtect,0.594485,0.471485,4.759,1.764,-81.394,30.396
UnitedStates4418,fullProtect,0.923485,0.471485,9.274,2.002,-81.392,30.333
UnitedStates4419,fullProtect,0.947485,0.471485,0.943,1.934,-81.391,30.287
UnitedStates4420,fullRetreat,50454.4747526,0.471485,3.821,1.99,-81.387,30.266
UnitedStates4421,fullRetreat,4505.33183225,0.471485,38.471,1.82,-81.332,30.084
UnitedStates4537,fullRetreat,56305.2365179,0.436655,307.86,1.525,-83.203,29.399
UnitedStates4422,fullProtect,1.034485,0.471485,14.493,1.847,-81.272,29.854
UnitedStates4423,fullRetreat,3657.64275426,0.414175,48.137,1.049,-81.173,29.591
UnitedStates4424,fullProtect,0.535175,0.414175,12.498,1.327,-81.06,29.343
UnitedStates4425,fullProtect,0.951175,0.414175,10.323,1.44,-81.017,29.25
UnitedStates4426,fullProtect,0.540125,0.416625,16.161,1.598,-80.961,29.145
UnitedStates4427,fullRetreat,6610.90708775,0.4328,89.882,1.334,-80.701,28.745
UnitedStates4428,fullRetreat,657.206458241,0.4328,14.248,2.059,-80.598,28.356
UnitedStates4429,fullRetreat,244.009674341,0.4328,9.302,2.417,-80.598,28.25
UnitedStates4430,fullRetreat,955.331230887,0.4328,4.704,2.114,-80.589,28.187
UnitedStates4431,fullRetreat,2661.9830459,0.4328,14.852,1.762,-80.57,28.102
UnitedStates4432,fullRetreat,914.113003757,0.4328,42.038,1.186,-80.448,27.878
UnitedStates4433,noAdaptation,1221.78613366,0.4328,18.868,1.3,-80.58,28.087
UnitedStates4434,fullRetreat,3831.83368059,0.4328,4.754,1.101,-80.613,28.188
UnitedStates4435,fullRetreat,556.547124915,0.4328,9.294,1.539,-80.621,28.25
UnitedStates4436,fullRetreat,3056.07643157,0.4328,14.119,1.701,-80.62,28.355
UnitedStates4437,fullRetreat,3181.98666094,0.4328,81.667,0.858,-80.759,28.609
UnitedStates4438,fullRetreat,4985.22547899,0.4328,14.407,0.583,-80.809,28.604
Bahamas7579,fullRetreat,267.362475527,0.47524,4.9,2.029,-78.347,27.227
Bahamas7580,fullRetreat,142.146150376,0.47524,6.157,2.052,-78.333,27.237
Bahamas7581,fullRetreat,56.7470481793,0.47524,2.698,2.052,-78.326,27.225
Bahamas7582,fullRetreat,57.6031852515,0.47524,3.409,2.075,-78.331,27.222
Bahamas7583,fullRetreat,14593.0915484,0.47524,271.33,1.212,-78.213,26.709
Bahamas7584,fullRetreat,49.1559661389,0.47524,7.749,1.836,-78.318,27.228
Bahamas7585,fullRetreat,219.618564799,0.47524,7.21,1.649,-78.278,27.2
Bahamas7591,fullRetreat,569.618815086,0.47524,34.862,2.051,-78.182,27.024
Bahamas7592,fullRetreat,114.863915674,0.47524,9.839,1.683,-78.103,27.131
Bahamas7605,fullRetreat,41.0646128,0.47524,7.644,1.869,-78.016,27.09
Bahamas7610,fullRetreat,44.7722908319,0.47524,17.38,2.07,-77.684,26.991
Bahamas7616,fullRetreat,91.7210451455,0.47524,9.214,2.119,-77.923,25.826
Bahamas7618,fullRetreat,7.03976860568,0.47524,1.529,1.097,-77.574,26.334
Bahamas7619,fullRetreat,7.03976860568,0.47524,1.522,1.098,-77.572,26.331
Bahamas7620,fullRetreat,77.5664908444,0.47524,27.046,1.098,-77.562,26.326
Bahamas7622,fullRetreat,204.812254863,0.47524,62.927,1.4,-77.9,25.797
Bahamas7623,fullRetreat,62.6847147201,0.47524,9.4,1.409,-77.844,25.671
Bahamas7624,noAdaptation,0,0.47524,1.721,1.154,-77.543,26.086
Bahamas7625,fullRetreat,15.9805166777,0.47524,14.481,1.142,-77.532,26.1
Bahamas7627,fullRetreat,242.658247445,0.47524,29.534,1.42,-77.876,25.418
Bahamas7628,noAdaptation,87.6160945362,0.47524,9.021,1.404,-77.813,25.408
Bahamas7629,fullRetreat,139.400603137,0.47524,9.757,1.395,-77.726,25.593
Bahamas7630,fullRetreat,142.902201426,0.47524,20.063,1.388,-77.761,25.445
Bahamas7632,fullRetreat,86.4729573718,0.47524,16.602,1.522,-77.719,25.52
Bahamas7643,fullRetreat,2605.32154542,0.47524,404.486,1.435,-77.919,26.902
Bahamas7644,fullRetreat,1298.49595087,0.47524,349.402,1.523,-78.163,24.995
Bahamas7645,fullRetreat,190057.914183,0.47524,73.81,1.484,-77.359,25.08
Bahamas7710,fullRetreat,1908.7351969,0.47524,296.864,1.128,-76.721,25.474
Bahamas7652,fullRetreat,1150.43039608,0.47524,265.161,1.324,-77.715,24.271
Bahamas7655,fullRetreat,127.057327667,0.47524,13.195,1.151,-76.821,24.725
Bahamas7656,noAdaptation,6.71170985303,0.404215,7.61,0.983,-77.179,24.044
Bahamas7657,fullRetreat,59.6252452845,0.47524,25.212,1.175,-76.8,24.627
Bahamas7658,fullRetreat,55.6580913078,0.47524,17.123,1.281,-76.789,24.558
Bahamas7659,fullRetreat,68.4553622004,0.47524,14.586,1.285,-76.766,24.504
Bahamas7663,fullRetreat,65.587769813,0.47524,14.46,1.196,-76.63,24.396
Bahamas7675,fullRetreat,68.4049572634,0.404215,15.641,1.183,-76.588,24.367
Bahamas7706,fullRetreat,117.226828012,0.404215,11.367,1.712,-76.526,24.275
Bahamas7707,noAdaptation,51.2545127546,0.404215,3.374,1.681,-76.482,24.228
Bahamas7708,fullRetreat,185.456544215,0.404215,8.911,1.662,-76.481,24.216
Bahamas7716,fullRetreat,273.146580957,0.404215,52.752,1.249,-76.412,24.105
Bahamas7718,noAdaptation,81.5412475811,0.404215,26.19,1.083,-75.919,24.575
Bahamas7719,noAdaptation,0,0.404215,1.135,1.108,-75.894,24.595
Bahamas7720,noAdaptation,9.27391876215,0.404215,2.087,1.121,-75.878,24.573
Bahamas7721,noAdaptation,9.32864237086,0.404215,1.771,1.13,-75.87,24.57
Bahamas7723,fullRetreat,224.905519239,0.404215,188.097,1.195,-75.665,24.671
Bahamas7724,fullRetreat,725.213123631,0.404215,72.641,1.658,-76.005,23.675
Bahamas7725,noAdaptation,3.63791132431,0.404215,0.883,1.256,-75.857,22.898
Bahamas7726,fullRetreat,1.34369451712,0.404215,8.776,1.159,-75.864,22.888
Bahamas7727,fullRetreat,47.460221715,0.404215,16.425,1.413,-75.113,23.854
Bahamas7728,fullRetreat,2.80253042903,0.404215,2.224,1.404,-75.091,23.842
Bahamas7729,fullRetreat,0.885727647295,0.404215,0.633,1.615,-75.844,22.483
Bahamas7730,fullRetreat,1.77145529459,0.404215,7.225,1.335,-75.843,22.481
Bahamas7758,fullRetreat,4.42863823648,0.404215,17.084,1.286,-75.821,22.393
Bahamas7774,fullRetreat,591.333920526,0.404215,252.319,1.459,-75.281,23.563
Bahamas7760,fullRetreat,2.80253042903,0.404215,0.894,1.412,-74.928,23.687
Bahamas7762,fullRetreat,2.80253042903,0.404215,1.206,1.53,-74.844,23.712
Bahamas7764,fullRetreat,2.80253042903,0.404215,1.904,1.307,-74.816,23.712
Bahamas7765,fullRetreat,28.0253042903,0.404215,49.673,1.345,-74.903,23.69
Bahamas7771,fullRetreat,67.9281743532,0.404215,53.542,1.129,-74.486,24.131
Bahamas7781,fullRetreat,106.413775236,0.404215,86.453,0.957,-74.295,22.839
Bahamas7782,noAdaptation,199.296628593,0.404215,199.417,0.943,-73.958,22.69
Bahamas7783,fullRetreat,0.836403951297,0.404215,41.176,0.969,-73.741,23.094
Bahamas7784,fullRetreat,0.418201975648,0.404215,1.653,0.965,-73.744,23.062
Bahamas7786,fullRetreat,1.67280790259,0.404215,13.92,0.915,-73.603,22.613
Bahamas7789,noAdaptation,5.08574013974,0.404215,23.671,0.901,-73.559,22.614
Bahamas7806,noAdaptation,163.871510475,0.4502,108.889,0.869,-73.132,22.43
Canada5235,fullRetreat,6044.83678983,0.186655,17.992,3.09,-123.465,48.672
Canada5236,fullRetreat,18436.7433899,0.186655,5.021,2.97,-123.392,48.646
Canada5237,fullRetreat,11297.2584926,0.186655,2.532,2.902,-123.379,48.614
Canada5238,fullRetreat,3240.61435127,0.186655,2.489,2.885,-123.371,48.594
Canada5239,fullRetreat,8099.37057505,0.234845,11.388,2.902,-123.345,48.537
Canada5240,fullRetreat,795.34522825,0.234845,3.067,2.9,-123.3,48.49
Canada5241,fullRetreat,14073.1426221,0.234845,7.629,2.537,-123.279,48.449
Canada5242,fullRetreat,56469.2200423,0.234845,20.285,2.302,-123.375,48.404
Canada5243,fullRetreat,296.109778279,0.234845,5.617,2.0,-123.479,48.398
Canada5244,fullRetreat,303.533681977,0.234845,14.175,2.391,-123.539,48.335
Japan10679,fullRetreat,4755.87608206,0.5427,72.528,1.508,123.762,24.409
Japan10683,fullRetreat,21554.0244448,0.542795,90.562,1.757,124.279,24.547
Japan10738,fullRetreat,3480.49427509,0.542795,67.458,1.889,125.317,24.821
Mexico3698,fullRetreat,1009.63940975,0.45945,2.816,1.705,-117.124,32.523
Mexico3699,noAdaptation,0,0.45945,1.134,1.688,-117.126,32.505
Mexico3700,fullRetreat,6652.73819799,0.45945,48.17,1.763,-117.032,32.309
Mexico5507,fullRetreat,63.5141479653,0.45671,62.563,1.555,-106.606,21.707
TaiwanProvinceofChina10475,fullRetreat,539.062938533,0.40782,1.773,2.658,121.268,25.118
UnitedKingdom7917,fullRetreat,5978.73230117,0.447565,50.864,0.801,-72.015,21.955
UnitedKingdom7920,fullRetreat,4944.21008276,0.447565,63.559,0.95,-71.836,21.854
UnitedKingdom7924,fullRetreat,913.604037032,0.447565,43.51,0.962,-71.522,21.598
UnitedKingdom7925,fullRetreat,2861.73029247,0.447565,81.116,1.024,-71.626,21.766
UnitedKingdom7930,fullRetreat,644.896967317,0.447565,35.615,0.852,-71.507,21.557
UnitedKingdom7936,fullRetreat,190.369246318,0.447565,16.923,0.872,-71.184,21.344
UnitedKingdom7937,fullRetreat,376.189897601,0.447565,19.229,1.194,-71.132,21.507
UnitedStates3496,fullProtect,0.66216,0.13116,4.414,3.229,-122.523,48.762
UnitedStates3497,fullProtect,0.40516,0.13116,0.946,3.052,-122.503,48.747
UnitedStates3498,fullProtect,0.25416,0.13116,4.389,2.54,-122.493,48.727
UnitedStates3499,fullProtect,0.62316,0.13116,2.289,2.529,-122.481,48.699
UnitedStates3500,fullRetreat,6.28564502091,0.226115,44.389,2.352,-123.698,48.17
UnitedStates3501,fullRetreat,835.234077873,0.19799,18.672,2.025,-123.417,48.134
UnitedStates3502,fullRetreat,676.530990031,0.348185,60.76,1.922,-123.08,48.173
UnitedStates3503,fullRetreat,218.310861855,0.348185,9.572,2.582,-122.792,48.155
UnitedStates3504,fullRetreat,354.383302856,0.348185,3.363,3.152,-122.748,48.139
UnitedStates3505,fullRetreat,225.837258169,0.348185,6.756,3.227,-122.776,48.111
UnitedStates3506,fullRetreat,868.467909101,0.395905,325.094,4.207,-122.885,47.412
UnitedStates3507,fullRetreat,176.202819963,0.395905,1.634,3.786,-122.59,47.712
UnitedStates3508,fullRetreat,1049.81172633,0.395905,4.811,2.537,-122.597,47.688
UnitedStates3509,fullRetreat,890.588409233,0.395905,9.626,3.263,-122.596,47.624
UnitedStates3510,fullRetreat,924.090297433,0.395905,2.365,3.89,-122.635,47.619
UnitedStates3511,fullRetreat,614.612465989,0.395905,8.869,2.609,-122.669,47.656
UnitedStates3512,fullRetreat,1229.87459468,0.395905,4.714,1.127,-122.674,47.604
UnitedStates3513,fullRetreat,564.813052732,0.395905,2.242,1.611,-122.669,47.573
UnitedStates3514,fullRetreat,1095.7728073,0.395905,6.424,3.327,-122.653,47.548
UnitedStates3515,fullRetreat,850.048728017,0.395905,7.647,2.095,-122.593,47.568
UnitedStates3516,fullRetreat,655.232004146,0.395905,4.247,3.12,-122.545,47.59
UnitedStates3517,fullRetreat,365.09369398,0.395905,4.838,2.23,-122.527,47.563
UnitedStates3518,fullRetreat,371.274388066,0.395905,23.682,3.36,-122.52,47.438
UnitedStates3519,fullRetreat,4152.24109309,0.395905,22.054,4.33,-122.597,47.29
UnitedStates3520,fullRetreat,10288.009366,0.395905,142.594,4.721,-122.775,47.377
UnitedStates3521,fullRetreat,7577.91441573,0.395905,6.978,4.899,-122.891,47.065
UnitedStates3522,fullProtect,0.497905,0.395905,35.914,4.786,-122.802,47.181
UnitedStates3523,fullProtect,0.699905,0.395905,6.093,4.608,-122.641,47.151
UnitedStates3524,fullProtect,0.726905,0.395905,12.322,3.793,-122.581,47.207
UnitedStates3525,fullProtect,0.884905,0.395905,0.861,1.962,-122.544,47.253
UnitedStates3526,fullRetreat,1636.07627467,0.395905,8.446,2.357,-122.514,47.28
UnitedStates3527,fullRetreat,156.892008553,0.395905,2.308,4.036,-122.468,47.295
UnitedStates3528,fullRetreat,1084.43509489,0.395905,4.984,4.005,-122.438,47.306
UnitedStates3529,fullRetreat,656.46661652,0.395905,4.299,3.991,-122.4,47.324
UnitedStates3530,fullProtect,0.713905,0.395905,0.997,3.993,-122.379,47.336
UnitedStates3531,fullRetreat,2943.88420967,0.395905,13.002,4.004,-122.324,47.366
UnitedStates3532,fullRetreat,11610.096575,0.395905,4.228,4.011,-122.325,47.434
UnitedStates3533,fullProtect,0.531905,0.395905,25.784,4.088,-122.387,47.553
UnitedStates3534,fullRetreat,399.103485594,0.395905,1.514,2.207,-122.418,47.672
UnitedStates3535,fullRetreat,1963.15451856,0.395905,3.481,3.778,-122.412,47.693
UnitedStates3536,fullProtect,0.694905,0.395905,13.741,3.745,-122.392,47.768
UnitedStates3537,fullProtect,0.822905,0.395905,0.707,3.725,-122.374,47.83
UnitedStates3538,fullRetreat,7535.16340299,0.395905,26.179,3.743,-122.308,47.932
UnitedStates3539,fullRetreat,708.877278153,0.348185,127.769,3.53,-122.515,48.24
UnitedStates3540,fullRetreat,1398.08215871,0.26396,17.483,2.509,-122.659,48.503
UnitedStates3541,fullRetreat,372.439361902,0.13116,40.665,2.652,-122.462,48.519
UnitedStates3543,fullRetreat,13.3325608246,0.004466,254.206,3.412,-124.68,48.12
UnitedStates3544,fullRetreat,35.8774238015,0.284555,25.822,3.304,-124.149,47.049
UnitedStates3546,fullRetreat,212.159719637,0.284555,46.884,3.441,-124.055,47.063
