Unnamed: 0,optA,value,slr,L,s1,lon,lat
India1761,fullRetreat,11344.2124347,0.34209,113.381,1.0590000000000002,80.156,12.465
India1762,fullProtect,0.70909,0.34209,0.409,1.073,79.872,12.04
India1759,fullRetreat,1101.31967971,0.34209,19.869,1.202,80.335,13.254000000000001
India1760,fullRetreat,39881.4837192,0.34209,24.016,1.165,80.285,13.064
India1732,fullRetreat,42377.6711669,0.44703000000000004,19.891,1.1640000000000001,77.021,8.347999999999999
India1733,fullRetreat,1172.91598963,0.44703000000000004,22.654,1.161,77.169,8.227
India1734,fullRetreat,2446.43627241,0.44703000000000004,10.537,1.149,77.29,8.139
India1735,fullRetreat,14411.1332324,0.44703000000000004,23.302,1.11,77.433,8.091000000000001
India1736,fullRetreat,2295.09050465,0.44703000000000004,0.535,1.075,77.578,8.127
India1737,fullRetreat,4828.09619,0.44703000000000004,7.4110000000000005,1.054,77.557,8.097999999999999
India1738,fullRetreat,456.452775846,0.44703000000000004,5.542000000000001,1.1059999999999999,77.601,8.14
India1739,fullRetreat,1528.4392065,0.44703000000000004,47.363,1.193,77.824,8.22
India1740,fullRetreat,1065.37834185,0.44703000000000004,7.5489999999999995,1.045,78.031,8.352
India1742,fullRetreat,4190.98398538,0.44703000000000004,42.418,0.821,79.013,9.71
India1743,fullRetreat,61497.604010099996,0.44703000000000004,163.35,0.9259999999999999,79.446,9.16
India1744,fullRetreat,2144.64930985,0.44703000000000004,70.848,1.041,78.447,9.111
India1745,fullRetreat,450.984894084,0.44703000000000004,9.954,1.264,78.181,8.877
India1746,fullRetreat,9582.91674371,0.44703000000000004,9.36,1.505,78.165,8.792
India1747,fullRetreat,10768.284770799999,0.44703000000000004,44.981,1.1909999999999998,78.139,8.549
India1697,fullRetreat,296.322208782,0.338995,5.809,1.459,75.033,12.388
India1698,fullRetreat,18189.1925785,0.338995,36.214,1.469,75.12100000000001,12.22
India1699,fullRetreat,5233.97818204,0.338995,12.914000000000001,1.874,75.193,12.012
India1700,fullProtect,0.9159950000000001,0.338995,39.593,1.719,75.363,11.882
India1701,fullRetreat,6343.86588384,0.338995,11.634,1.633,75.518,11.712
India1702,fullRetreat,14405.613289300001,0.338995,14.833,1.694,75.562,11.603
India1703,fullProtect,0.5174949999999999,0.338995,24.805999999999997,1.869,75.65100000000001,11.462
India1704,fullProtect,0.6580699999999999,0.44956999999999997,24.765,1.9509999999999998,75.753,11.270999999999999
India1705,fullProtect,0.85057,0.44956999999999997,13.107999999999999,2.448,75.813,11.110999999999999
India1706,fullProtect,0.5400699999999999,0.44956999999999997,126.76100000000001,1.2670000000000001,76.03,10.523
India1707,fullProtect,0.9395700000000001,0.44956999999999997,9.531,1.2009999999999998,76.238,10.016
India1708,fullProtect,0.81157,0.44956999999999997,30.147,1.12,76.247,10.084
India1709,fullProtect,0.8695700000000001,0.44956999999999997,0.49,1.131,76.294,9.959
India1710,fullProtect,1.01657,0.44956999999999997,5.11,1.242,76.315,9.947000000000001
India1711,fullProtect,0.69307,0.44956999999999997,27.221999999999998,1.5930000000000002,76.39399999999999,9.829
India1712,fullProtect,0.73407,0.44956999999999997,3.887,1.739,76.415,9.691
India1713,fullProtect,0.75707,0.44956999999999997,0.7829999999999999,1.815,76.417,9.67
India1714,fullProtect,0.78657,0.44956999999999997,16.820999999999998,1.916,76.429,9.593
India1715,fullProtect,0.64557,0.44956999999999997,7.725,1.469,76.49,9.517000000000001
India1716,fullProtect,0.68357,0.44956999999999997,1.859,1.598,76.368,9.517999999999999
India1717,fullProtect,0.75757,0.44956999999999997,10.357000000000001,1.8330000000000002,76.419,9.502
India1718,fullRetreat,66485.5170948,0.44956999999999997,11.922,1.264,76.359,9.571
India1719,fullRetreat,97967.63423360001,0.44956999999999997,31.430999999999997,1.082,76.359,9.761000000000001
India1720,fullProtect,0.83457,0.44956999999999997,4.032,1.117,76.268,9.866
India1721,fullProtect,0.83457,0.44956999999999997,4.645,1.114,76.26,9.902999999999999
India1722,fullProtect,0.98157,0.44956999999999997,3.49,1.2229999999999999,76.283,9.916
India1723,fullRetreat,52237.17274719999,0.44956999999999997,11.597999999999999,1.185,76.245,9.953
India1724,fullRetreat,39471.6796669,0.44956999999999997,7.395,1.186,76.253,9.868
India1725,fullRetreat,6990.25745454,0.44956999999999997,2.804,1.07,76.264,9.824
India1726,fullRetreat,267285.305629,0.44956999999999997,111.85700000000001,1.169,76.365,9.321
India1727,fullRetreat,3506.96562257,0.44956999999999997,4.0680000000000005,1.493,76.649,9.002
India1728,fullRetreat,15800.709707700002,0.44956999999999997,15.624,1.311,76.624,8.968
India1729,fullProtect,0.61057,0.44956999999999997,5.941,1.4140000000000001,76.568,8.908
India1730,fullProtect,0.96757,0.44956999999999997,66.445,1.271,76.766,8.652999999999999
India1731,fullRetreat,0.0,0.44703000000000004,1.196,1.123,76.954,8.414
India3222,fullRetreat,1777.60563978,0.44956999999999997,1.0590000000000002,1.3219999999999998,73.642,10.055
India3223,fullRetreat,4158.65845108,0.44956999999999997,6.88,1.3159999999999998,73.65,10.084
India3224,fullProtect,0.77557,0.44956999999999997,0.17800000000000002,1.317,73.646,10.081
India3225,fullProtect,0.77557,0.44956999999999997,0.166,1.318,73.64,10.06
India3226,fullProtect,0.66557,0.44956999999999997,3.447,1.318,73.638,10.07
India9528,fullRetreat,1560.78434874,0.338995,6.358,1.598,72.191,11.607000000000001
India9529,fullRetreat,1288.55254204,0.338995,6.855,1.546,72.096,11.193
India9533,fullRetreat,9187.72138912,0.338995,14.772,1.525,72.197,10.869000000000002
India9534,fullRetreat,1045.81251441,0.338995,3.6630000000000003,1.604,72.29,10.945
India9535,fullRetreat,1331.65591144,0.338995,3.6710000000000003,1.594,72.319,10.952
India9536,fullRetreat,1311.23852594,0.338995,2.278,1.5830000000000002,72.33,10.958
India9541,fullRetreat,1295.35833721,0.338995,6.388,1.492,72.7,11.702
India9545,fullRetreat,1284.01534527,0.338995,5.361000000000001,1.4469999999999998,72.335,10.142000000000001
India9546,fullRetreat,4264.91959963,0.338995,7.401,1.4569999999999999,72.73100000000001,11.135
India9547,fullRetreat,6045.7806781,0.338995,12.997,1.483,72.615,10.577
India9548,fullRetreat,10707.6709669,0.338995,15.309000000000001,1.449,72.788,11.249
India9550,fullRetreat,5070.26068479,0.338995,8.333,1.4169999999999998,73.003,11.497
India9557,fullRetreat,1279.47814849,0.338995,11.655999999999999,1.301,73.689,10.815999999999999
India9558,fullRetreat,6764.93782831,0.44956999999999997,2.555,1.435,73.035,8.263
India9559,fullRetreat,4154.1212543,0.44956999999999997,4.383,1.4369999999999998,73.02199999999999,8.276
India9560,fullRetreat,1747.3158684999999,0.44956999999999997,5.436,1.433,73.063,8.28
India9561,fullProtect,3.7745699999999998,0.44956999999999997,0.16399999999999998,1.4369999999999998,73.031,8.271
India9562,fullRetreat,8993.84697079,0.44956999999999997,5.84,1.4340000000000002,73.053,8.28
India9563,fullRetreat,13102.448798399999,0.44956999999999997,6.361000000000001,1.429,73.078,8.324
Maldives9564,fullRetreat,1426.75909318,0.48218,2.658,1.093,72.817,7.082000000000001
Maldives9565,fullRetreat,1275.0467058,0.48218,1.788,1.114,72.882,7.099
Maldives9566,fullRetreat,1405.83324664,0.48218,2.617,1.181,72.902,7.109
Maldives9569,fullRetreat,1227.96355109,0.48218,1.7380000000000002,1.082,72.885,6.995
Maldives9570,fullRetreat,1266.32760307,0.48218,6.3,1.331,72.923,7.097
Maldives9571,fullRetreat,1233.19501273,0.48218,4.822,1.084,72.892,6.9910000000000005
Maldives9572,fullRetreat,1222.73208946,0.48218,4.119,1.078,72.906,6.972
Maldives9573,fullRetreat,3125.55419131,0.48218,4.19,1.177,72.976,7.028
Maldives9577,fullRetreat,1227.96355109,0.48218,2.924,1.072,72.985,6.862
Maldives9580,fullRetreat,1046.60621445,0.48218,2.861,1.083,72.995,6.853
Maldives9574,fullRetreat,1217.50062782,0.48218,1.038,1.062,72.90100000000001,6.712000000000001
Maldives9575,fullRetreat,2262.20607789,0.48218,6.125,1.06,72.915,6.678999999999999
Maldives9576,fullRetreat,1219.24444837,0.48218,0.809,1.063,72.922,6.722
Maldives9578,noAdaptation,2701.49191127,0.48218,2.158,1.067,72.946,6.725
Maldives9579,noAdaptation,2701.49191127,0.48218,0.945,1.067,72.947,6.709
Maldives9581,fullRetreat,1503.48719714,0.48218,3.477,1.092,73.009,6.846
Maldives9586,fullRetreat,1269.81524416,0.48218,2.846,1.084,73.021,6.734
Maldives9588,fullRetreat,3205.76993636,0.48218,3.364,1.19,73.033,6.751
Maldives9592,fullRetreat,4608.83050833,0.48218,4.97,1.11,73.109,6.901
Maldives9593,fullRetreat,1248.88939763,0.48218,1.536,1.079,73.12899999999999,6.905
Maldives9596,fullRetreat,1334.33660431,0.48218,6.907,1.107,73.065,6.636
Maldives9597,fullRetreat,2330.21507912,0.48218,5.617000000000001,1.274,73.082,6.6739999999999995
Maldives9598,fullRetreat,6856.05716774,0.48218,4.502,1.1159999999999999,73.161,6.907
Maldives9599,fullRetreat,1386.65122065,0.48218,9.607000000000001,1.131,73.123,6.712999999999999
Maldives9600,fullRetreat,16463.8631549,0.48218,13.967,1.59,73.163,6.779
Maldives9601,fullRetreat,9187.70217971,0.48218,16.588,1.248,73.229,6.925
Maldives9567,fullRetreat,2348.52519484,0.48218,1.84,1.08,72.699,6.398
Maldives9568,fullRetreat,1247.14557708,0.48218,5.3660000000000005,1.067,72.712,6.417000000000001
Maldives9583,fullRetreat,4874.76314138,0.48218,4.242,1.057,72.915,6.449
Maldives9584,fullRetreat,1465.12314516,0.48218,4.735,1.07,72.956,6.557
Maldives9585,fullRetreat,1238.42647436,0.48218,4.553999999999999,1.0590000000000002,72.928,6.438
Maldives9587,fullRetreat,1053.58149663,0.48218,1.341,1.078,72.982,6.572
Maldives9589,fullRetreat,2003.24872701,0.48218,5.1160000000000005,1.069,72.97800000000001,6.553
Maldives9590,fullProtect,0.64618,0.48218,3.8169999999999997,1.41,73.006,6.6129999999999995
Maldives9594,fullRetreat,2940.70921358,0.48218,3.938,1.05,72.97,6.348
Maldives9595,fullRetreat,0.0,0.48218,6.232,1.119,73.051,6.585
Maldives9602,fullRetreat,1316.89839887,0.48218,4.273,1.307,73.104,6.31
Maldives9604,fullRetreat,1287.25344961,0.48218,3.4339999999999997,1.281,73.14399999999999,6.331
Maldives9610,fullRetreat,3017.43731754,0.48218,3.7260000000000004,1.083,73.2,6.352
Maldives9611,fullRetreat,1318.64221941,0.48218,4.976,1.307,73.217,6.33
Maldives9613,fullRetreat,1862.71422932,0.48218,5.922000000000001,1.806,73.232,6.295
Maldives9616,fullRetreat,1904.56592239,0.48218,1.264,1.8419999999999999,73.229,6.23
Maldives9624,fullRetreat,1215.75680728,0.48218,1.91,1.031,73.283,6.185
Maldives9625,fullRetreat,1027.42418846,0.48218,5.143,1.032,73.282,6.202000000000001
Maldives9627,fullRetreat,1874.92097314,0.48218,1.766,1.811,73.28699999999999,6.186
Maldives9630,fullRetreat,2918.75451292,0.48218,8.288,1.608,73.278,6.156000000000001
Maldives9603,fullRetreat,1055.32531718,0.48218,3.8089999999999997,1.05,72.975,5.871
Maldives9605,fullRetreat,1271.55906471,0.48218,2.85,1.245,72.98899999999999,5.819
Maldives9606,fullRetreat,2113.82438775,0.48218,2.7689999999999997,2.021,72.991,5.803999999999999
Maldives9607,fullRetreat,1100.66465134,0.48218,7.105,1.0959999999999999,73.056,6.037999999999999
Maldives9608,fullRetreat,1154.72308822,0.48218,4.223,1.138,72.99600000000001,5.779
Maldives9609,fullRetreat,1930.72323056,0.48218,1.895,1.851,73.0,5.757000000000001
Maldives9612,fullRetreat,2591.78816081,0.48218,3.88,1.39,73.02600000000001,5.642
Maldives9614,fullRetreat,1254.12085926,0.48218,3.295,1.2209999999999999,73.029,5.615
Maldives9617,fullRetreat,1243.65793599,0.48218,1.8530000000000002,1.227,73.19,6.096
Maldives9621,fullRetreat,1618.57935308,0.48218,5.1080000000000005,1.57,73.209,6.0
Maldives3227,fullProtect,0.80918,0.48218,0.068,1.011,73.391,5.739
Maldives3228,fullProtect,3.8091800000000005,0.48218,0.127,1.011,73.391,5.74
Maldives3229,noAdaptation,2603.83796078,0.48218,0.872,1.011,73.393,5.7410000000000005
Maldives9615,fullRetreat,1529.64450531,0.48218,3.405,1.475,73.029,5.593999999999999
