,optA,value,slr,L,s1,lon,lat
Indonesia10370,fullRetreat,159877.841591,0.44169,315.239,1.519,109.35,-0.583
Indonesia10373,fullRetreat,974.731794717,0.44169,60.814,1.55,109.988,-1.26
Indonesia10374,fullRetreat,2770.33251193,0.44169,79.819,1.496,109.906,-1.8
Indonesia10435,fullRetreat,2827.6480716,0.45239,52.549,1.551,108.903,-1.538
Indonesia10436,fullRetreat,16187.185561,0.44169,125.434,1.576,109.668,-1.005
Indonesia10376,fullRetreat,75.7175028823,0.44169,3.135,1.382,110.128,-2.061
Indonesia10377,fullRetreat,338.250170323,0.44169,15.179,1.348,110.108,-2.14
Indonesia10378,fullRetreat,875.222542933,0.44169,48.339,1.387,110.168,-2.402
Indonesia11473,fullRetreat,518.307771416,0.484585,55.34,1.678,129.865,-1.143
Indonesia11476,fullRetreat,335.592707793,0.484585,84.23,1.687,130.269,-1.692
Indonesia11477,fullRetreat,364.523113637,0.484585,73.507,1.596,129.812,-1.952
Indonesia11475,fullRetreat,471.56561526,0.484585,39.732,1.717,130.296,-2.036
Indonesia3268,fullRetreat,1458.24483377,0.416105,91.982,1.559,121.048,-3.224
Indonesia3269,fullRetreat,3326.05469949,0.416105,111.395,1.797,121.286,-3.862
Indonesia3270,fullRetreat,5235.64730356,0.416105,149.901,1.955,121.575,-4.759
Indonesia3271,fullRetreat,2862.34519007,0.416105,76.713,2.102,122.217,-4.488
Indonesia3272,fullRetreat,5066.97359549,0.416105,183.698,1.871,122.802,-4.045
Indonesia11248,fullRetreat,24942.0428244,0.416105,257.395,1.976,122.558,-4.7
Indonesia11250,fullRetreat,3535.20776183,0.416105,82.633,1.839,122.954,-4.441
Indonesia11251,fullRetreat,15315.8040849,0.416105,91.58,1.846,123.152,-4.734
Indonesia11252,fullRetreat,568.652002168,0.416105,22.948,1.95,122.838,-4.879
Indonesia11254,fullRetreat,2803.14168948,0.416105,104.091,1.962,122.633,-5.405
Indonesia11260,fullRetreat,2106.53752701,0.416105,101.057,1.819,123.064,-3.993
Indonesia11236,fullRetreat,3482.16358942,0.416105,118.597,2.089,121.938,-5.065
Indonesia11253,fullRetreat,1625.79749709,0.479695,124.975,1.901,123.095,-5.407
Indonesia11278,fullRetreat,3010.73610572,0.479695,45.071,1.86,123.555,-5.253
Indonesia10407,fullRetreat,26131.4093386,0.44169,84.333,2.074,114.912,-4.051
Indonesia10409,fullRetreat,30317.5106619,0.44169,259.028,1.984,116.107,-3.255
Indonesia10664,fullRetreat,31154.7421921,0.44169,214.474,1.903,116.259,-3.225
Indonesia10668,fullRetreat,8177.15572643,0.44169,66.18,2.086,116.4,-3.388
Indonesia11430,fullRetreat,8013.98089542,0.484585,187.525,1.281,128.608,2.585
Indonesia11456,fullRetreat,27843.1579155,0.484585,1338.07,1.313,127.916,0.861
Indonesia11467,fullRetreat,506.282102273,0.484585,87.406,1.56,129.316,0.037
Indonesia11269,fullRetreat,133.072986296,0.417235,48.228,1.334,124.619,-1.99
Indonesia11270,fullRetreat,1123.41917826,0.417235,185.188,1.254,124.83,-1.674
Indonesia11271,fullRetreat,109.145722457,0.417235,38.855,1.307,124.983,-1.94
Indonesia11340,fullRetreat,934.452108767,0.484585,239.79,1.268,126.176,-1.809
Indonesia11360,fullRetreat,260.373652598,0.484585,134.249,1.247,125.926,-1.971
Indonesia11426,fullRetreat,572.822035715,0.484585,85.892,1.24,127.206,-0.257
Indonesia11428,fullRetreat,266.159733766,0.484585,64.231,1.228,127.198,-0.625
Indonesia11431,fullRetreat,3101.52269288,0.484585,391.841,1.541,126.648,-3.061
Indonesia11433,fullRetreat,133.079866883,0.484585,51.027,1.257,127.601,-1.198
Indonesia11437,fullRetreat,561.249873377,0.484585,235.811,1.234,127.478,-0.352
Indonesia11438,fullRetreat,671.185415585,0.484585,184.134,1.241,127.792,-1.384
Indonesia11439,fullRetreat,2760.66258295,0.484585,4.638,1.249,127.813,-1.694
Indonesia11440,fullRetreat,9826.66552489,0.484585,19.846,1.274,127.703,-1.691
Indonesia11441,fullRetreat,2024.4064818,0.484585,9.092,1.256,127.585,-1.737
Indonesia11454,fullRetreat,505.341960872,0.479695,46.691,1.579,127.521,-3.262
Indonesia11455,fullRetreat,584.601787304,0.479695,46.15,1.499,127.751,-3.154
Indonesia11458,fullRetreat,1454.4537008,0.479695,162.095,1.753,128.013,-3.605
Indonesia11459,fullRetreat,729.813184432,0.479695,53.846,1.766,128.523,-3.535
Indonesia11468,fullRetreat,1146.20277806,0.479695,60.534,1.807,128.66,-3.534
Indonesia11562,fullRetreat,14282.6320859,0.479695,943.661,1.655,127.919,-3.431
Indonesia11647,fullRetreat,7527.90716452,0.479695,96.076,1.734,132.679,-5.604
Indonesia11648,fullRetreat,1093.91802996,0.479695,184.048,1.67,133.169,-5.297
Indonesia10455,fullRetreat,27311.5791425,0.44169,51.285,1.589,112.704,-5.735
Indonesia3242,fullRetreat,2261.90308345,0.416105,103.63,1.474,119.293,-1.415
Indonesia3243,fullRetreat,405.745854668,0.416105,32.06,1.402,119.323,-1.972
Indonesia3244,fullRetreat,7889.90849658,0.416105,295.952,1.177,118.875,-2.955
Indonesia3245,fullRetreat,1660.51330969,0.416105,9.356,1.226,119.51,-3.582
Indonesia3246,fullRetreat,27773.5828513,0.416105,52.781,1.206,119.513,-3.829
Indonesia3247,fullRetreat,823.388789658,0.416105,3.536,1.33,119.613,-4.057
Indonesia3248,fullRetreat,2698.07975489,0.416105,19.716,1.096,119.623,-4.162
Indonesia3249,fullRetreat,4600.24484491,0.416105,4.634,1.256,119.624,-4.271
Indonesia3250,fullRetreat,37138.0479526,0.416105,9.303,1.591,119.623,-4.333
Indonesia3251,fullRetreat,6104.47830248,0.416105,4.665,1.698,119.615,-4.396
Indonesia3252,fullRetreat,2980.77149906,0.416105,24.321,1.047,119.6,-4.525
Indonesia3253,fullRetreat,9337.54383456,0.416105,35.223,1.097,119.494,-4.763
Indonesia3254,fullRetreat,2350.97986412,0.416105,14.953,1.24,119.496,-4.979
Indonesia3259,fullRetreat,8658.00714016,0.416105,59.487,1.449,120.283,-5.098
Indonesia3261,fullRetreat,66075.2911213,0.416105,135.337,1.415,120.375,-4.281
Indonesia3262,fullRetreat,979.514764054,0.416105,22.421,1.327,120.431,-3.613
Indonesia3263,fullRetreat,666.935258249,0.416105,17.574,1.292,120.397,-3.441
Indonesia3264,fullRetreat,1891.55888547,0.416105,54.822,1.181,120.308,-3.166
Indonesia3265,fullRetreat,3657.31228441,0.416105,45.982,1.2,120.386,-2.847
Indonesia3266,fullRetreat,1832.72110211,0.416105,35.608,1.347,120.69,-2.643
Indonesia3267,fullRetreat,4111.63679179,0.416105,39.021,1.505,121.013,-2.668
Indonesia10270,fullRetreat,19059.8097569,0.380945,86.694,1.042,102.148,-5.29
Indonesia10221,fullRetreat,11570.2875325,0.34455,116.581,1.021,99.552,-2.047
Indonesia10224,fullRetreat,4918.91725154,0.39771,107.753,1.02,100.068,-2.55
Indonesia10230,fullRetreat,9984.35544249,0.39771,164.527,1.052,100.257,-2.795
Kenya1368,fullRetreat,23.0178640731,0.425685,2.749,2.754,41.548,-1.682
Kenya1361,fullRetreat,2075.02251887,0.425685,4.339,3.122,39.771,-3.942
Kenya1362,fullRetreat,986684.473302,0.425685,21.872,3.192,39.704,-4.039
Kenya1363,fullRetreat,23995.8415199,0.425685,90.986,3.141,39.482,-4.494
Kenya1364,fullRetreat,9120.25898124,0.425685,31.083,3.007,40.015,-3.347
Kenya1365,fullRetreat,33619.4641476,0.425685,55.318,3.015,39.868,-3.693
Kenya1366,fullRetreat,9936.55692791,0.425685,147.342,2.93,40.261,-2.645
Kenya1367,fullRetreat,20143.1197665,0.425685,163.762,2.863,40.946,-2.027
Kenya9347,fullRetreat,38294.1315919,0.425685,66.259,3.015,41.122,-2.049
Malaysia10394,fullRetreat,1188.21849052,0.441045,47.279,2.419,115.321,4.897
Malaysia10416,fullRetreat,12720.5904306,0.416105,99.221,2.327,117.847,4.296
Malaysia10635,fullRetreat,743.949530817,0.416105,41.673,2.291,117.738,4.259
Malaysia10381,fullProtect,0.524545,0.441045,29.973,1.889,113.967,4.582
Malaysia10390,fullRetreat,2787.4277747,0.441045,8.499,2.974,115.025,4.858
Malaysia10361,fullRetreat,234.355865997,0.44169,17.007,2.332,109.655,1.997
Malaysia10396,fullRetreat,269.473485565,0.441045,25.783,2.432,115.565,5.091
Malaysia10398,fullRetreat,345.368045171,0.441045,1.463,2.504,115.554,5.201
Malaysia10399,fullRetreat,10485.103679,0.441045,85.941,2.573,115.436,5.445
Malaysia10400,fullRetreat,5165.65771247,0.43912,56.279,2.034,115.915,5.737
Malaysia10401,fullRetreat,46018.7910074,0.43912,30.251,2.153,116.099,6.046
Malaysia10402,fullRetreat,27014.4480653,0.44561,408.323,2.294,116.957,6.712
Malaysia10408,fullRetreat,97543.1471335,0.419555,157.894,2.471,117.93,5.995
Malaysia10410,fullRetreat,21435.006084,0.415125,202.64,1.877,118.709,5.58
Malaysia10412,fullRetreat,13110.9386054,0.415125,269.121,1.887,118.135,4.851
Malaysia10508,fullRetreat,3019.11356268,0.44561,58.33,2.123,117.011,7.335
Malaysia10517,fullRetreat,5689.86786812,0.44561,87.765,2.048,117.249,7.348
Malaysia10524,fullRetreat,468.261647412,0.44561,63.769,2.444,117.404,6.741
Malaysia10665,fullRetreat,6158.2016615,0.415125,59.844,1.701,118.387,4.675
Malaysia10363,fullRetreat,1757.76086121,0.44169,46.232,2.63,109.81,1.787
Malaysia10364,fullRetreat,674.920332292,0.44169,15.979,3.153,110.053,1.688
Malaysia10365,fullRetreat,118085.070313,0.44169,34.657,3.574,110.27,1.727
Malaysia10366,fullProtect,0.70719,0.44169,27.019,4.384,110.453,1.671
Malaysia10367,fullRetreat,28487.6483557,0.44169,265.274,3.253,111.372,1.351
Malaysia10371,fullProtect,0.58919,0.44169,207.925,3.075,111.403,2.481
Malaysia10372,fullProtect,0.54019,0.44169,96.11,2.629,112.528,3.017
Malaysia10375,fullProtect,0.52119,0.44169,158.941,2.088,113.402,3.666
Malaysia10380,fullRetreat,7339.5893247,0.44169,32.467,2.157,113.96,4.312
Malaysia10437,fullRetreat,8152.03785626,0.44169,104.24,2.537,111.335,2.777
MicronesiaFedStates11740,fullRetreat,107.285772638,0.474795,0.704,0.958,153.63,5.294
MicronesiaFedStates11741,fullRetreat,126.37791162,0.474795,1.515,0.96,153.638,5.287
MicronesiaFedStates11742,fullRetreat,107.100412066,0.474795,0.582,0.962,153.645,5.283
MicronesiaFedStates11743,fullRetreat,1205.89425317,0.474795,19.465,0.969,153.71,5.313
MicronesiaFedStates11744,fullRetreat,412.795678251,0.474795,6.64,0.996,153.736,5.334
Palau11626,fullRetreat,1574.20567517,0.500025,22.14,1.63,134.46,7.361
Palau11627,fullRetreat,2969.33922554,0.500025,100.764,1.803,134.621,7.708
PapuaNewGuinea11709,fullRetreat,11111.1613035,0.47915,253.336,0.777,147.422,-2.034
PapuaNewGuinea11715,fullRetreat,1416.84154105,0.47915,83.35,1.022,149.558,-1.384
PapuaNewGuinea11716,noAdaptation,0,0.47915,3.628,1.014,149.765,-1.59
PapuaNewGuinea11717,noAdaptation,0,0.47915,2.178,1.006,149.741,-1.6
Philippines10509,fullRetreat,26167.6244664,0.536095,1144.063,1.512,119.424,11.072
Philippines10642,fullRetreat,3661.75274747,0.750975,52.793,1.859,119.785,11.507
Philippines10643,fullRetreat,4996.66900039,0.750975,95.193,1.808,119.966,11.953
Philippines10644,fullRetreat,7317.86622361,0.750975,168.459,1.722,120.086,12.207
Philippines10645,fullRetreat,3560.29974625,0.536095,75.958,1.887,119.933,10.606
Philippines10507,fullRetreat,3326.93104052,0.44561,76.149,1.681,117.032,8.07
Philippines10511,fullRetreat,1003.03097171,0.44561,43.82,1.759,117.317,8.33
Philippines11183,fullRetreat,333.903151985,0.412395,7.775,1.465,124.799,9.095
Philippines10823,fullRetreat,3698.15645625,0.412395,45.001,1.551,125.265,8.973
Philippines10824,fullProtect,0.769395,0.412395,6.823,1.412,125.487,8.995
Philippines10825,fullRetreat,2146.7505334,0.412395,37.342,1.598,125.772,9.556
Philippines10826,fullRetreat,3674.62369271,0.412395,10.209,1.529,125.6,9.664
Philippines10827,fullRetreat,1901.92055029,0.412395,5.388,1.54,125.578,9.73
Philippines10828,noAdaptation,6270.7066021,0.412395,28.283,1.415,125.454,9.809
Philippines10829,fullRetreat,1312.0057143,0.412395,76.74,1.4,125.481,9.378
Philippines10830,fullRetreat,3570.96122257,0.412395,4.164,1.403,125.523,9.024
Philippines10841,fullRetreat,13607.6530527,0.412395,214.756,1.654,126.333,8.853
Philippines11215,fullRetreat,10805.1441161,0.412395,18.706,1.577,125.589,9.842
Philippines11216,fullRetreat,1083.63674196,0.412395,8.211,2.078,125.608,9.952
Philippines11221,fullProtect,0.732395,0.412395,3.53,2.428,125.662,9.826
Philippines11230,fullRetreat,2602.24009223,0.412395,52.384,1.548,125.939,9.755
Philippines11234,fullRetreat,1419.9592414,0.412395,17.437,1.422,126.173,9.807
Philippines11235,fullRetreat,763.391834961,0.412395,10.614,1.426,126.08,9.744
Philippines10755,fullRetreat,994.497484107,0.41653,23.918,1.964,123.291,10.149
Philippines10756,fullRetreat,1091.1932398,0.41653,8.52,1.953,123.232,10.016
Philippines10895,fullRetreat,11709.9617625,0.41653,32.746,2.008,123.4,9.914
Philippines10896,fullRetreat,1814.81183935,0.41653,8.137,2.119,123.431,10.067
Philippines10897,fullRetreat,19006.6162529,0.41653,43.735,2.044,123.561,10.256
Philippines10898,fullRetreat,6520.73519506,0.41653,62.116,2.133,123.777,10.668
Philippines10899,fullRetreat,48094.2341241,0.41653,113.331,2.149,124.045,11.208
Philippines10900,fullRetreat,1416.20461501,0.41653,9.268,1.952,124.033,10.667
Philippines10901,fullRetreat,6342.84633132,0.41653,23.397,1.939,124.024,10.52
Philippines10902,fullRetreat,147153.537922,0.41653,29.977,1.913,123.951,10.317
Philippines10903,fullRetreat,8828.94080925,0.41653,74.521,1.868,123.624,10.01
Philippines11129,fullRetreat,86933.5532284,0.41653,106.701,1.885,124.04,9.995
Philippines11130,fullRetreat,2701.475036,0.41653,11.043,1.973,124.455,10.068
Philippines11131,fullProtect,0.67553,0.41653,5.524,1.846,124.525,10.055
Philippines11132,fullRetreat,1592.40272466,0.41653,10.401,1.733,124.57,10.004
Philippines10757,fullRetreat,1635.7630569,0.41653,43.168,1.972,123.146,9.811
Philippines10766,fullRetreat,2622.530698,0.41653,13.707,1.949,123.123,9.597
Philippines10767,fullRetreat,4935.08295904,0.41653,23.486,1.84,123.209,9.454
Philippines10768,fullRetreat,648.811781503,0.41653,2.109,1.747,123.285,9.368
Philippines10769,fullRetreat,936.36482115,0.41653,3.836,1.736,123.303,9.348
Philippines10770,fullRetreat,5739.77709474,0.41653,9.476,1.704,123.312,9.291
Philippines10771,fullRetreat,519.840159745,0.41653,4.951,1.675,123.296,9.228
Philippines10772,fullRetreat,2084.29555045,0.41653,38.211,1.636,123.173,9.081
Philippines10890,fullRetreat,705.248371651,0.41653,7.945,1.841,123.304,9.423
Philippines10891,fullRetreat,4428.50126881,0.41653,9.352,2.275,123.299,9.5
Philippines10892,fullRetreat,1744.72808035,0.41653,9.414,1.894,123.312,9.583
Philippines10893,fullRetreat,3047.88951633,0.41653,8.084,1.82,123.327,9.661
Philippines10894,fullRetreat,2859.88944552,0.41653,10.787,1.886,123.342,9.744
Philippines10904,fullRetreat,386.354606634,0.41653,18.915,1.689,123.493,9.627
Philippines10905,fullRetreat,622.796047797,0.41653,7.984,1.695,123.439,9.519
Philippines10906,fullRetreat,655.144563162,0.41653,13.151,1.735,123.38,9.445
Philippines11110,noAdaptation,0,0.41653,0.34,1.54,123.585,9.089
Philippines11111,fullRetreat,3803.16968066,0.41653,20.561,1.526,123.508,9.138
Philippines11112,fullRetreat,3508.81836581,0.41653,9.859,1.534,123.499,9.212
Philippines11113,fullRetreat,3155.92054988,0.41653,10.58,1.508,123.581,9.248
Philippines11114,fullRetreat,3716.71137936,0.41653,38.88,1.505,123.696,9.176
Philippines11127,fullRetreat,1955.11233832,0.41653,21.245,1.592,123.965,9.598
Philippines11128,fullProtect,0.94253,0.41653,7.007,1.736,123.852,9.649
Philippines11133,fullRetreat,7023.01541493,0.41653,41.655,1.471,124.575,9.817
Philippines11134,fullRetreat,580.412363383,0.41653,13.122,1.453,124.458,9.708
Philippines11135,fullRetreat,853.702031136,0.41653,5.673,1.464,124.396,9.651
Philippines11136,fullRetreat,213.47952273,0.41653,28.747,1.486,124.254,9.596
Philippines11137,noAdaptation,0,0.41653,7.315,1.533,124.092,9.585
Philippines10856,fullRetreat,2884.20758466,0.484585,76.191,1.884,124.111,6.317
Philippines10857,fullRetreat,251.404099141,0.484585,1.443,1.856,124.371,6.113
Philippines10858,noAdaptation,1016.08437591,0.484585,0.282,1.855,124.376,6.107
Philippines10859,fullRetreat,654.183872713,0.484585,15.876,1.846,124.438,6.069
Philippines10860,fullRetreat,844.094935334,0.484585,84.954,1.788,124.85,5.881
Philippines10842,fullRetreat,6554.93902777,0.484585,16.989,1.711,126.33,8.258
Philippines10843,fullRetreat,9956.42858837,0.484585,411.068,1.672,126.347,6.8
Philippines10861,fullRetreat,2834.02474367,0.484585,22.527,1.777,125.154,6.097
Philippines10862,fullRetreat,3520.4007195,0.484585,144.776,1.722,125.315,5.567
Philippines10863,fullRetreat,180.681970792,0.484585,1.353,1.691,125.855,7.339
Philippines10864,fullRetreat,2660.74927497,0.484585,36.398,1.7,125.867,7.175
Philippines10865,fullRetreat,520.386795017,0.484585,1.829,1.737,125.852,7.352
Philippines10866,fullRetreat,14236.0412658,0.484585,66.786,1.723,125.657,7.176
Philippines10867,fullRetreat,1137.80755482,0.484585,1.704,1.679,125.378,6.716
Philippines10868,fullRetreat,5759.88059242,0.484585,4.648,1.694,125.381,6.688
Philippines10869,fullRetreat,816.449692562,0.484585,4.648,1.733,125.384,6.646
Philippines10870,fullRetreat,2622.66666129,0.484585,83.793,1.705,125.632,6.387
Philippines10871,fullRetreat,708.642335721,0.484585,2.187,1.662,125.489,6.968
Philippines10872,fullRetreat,1027.44757416,0.484585,22.265,1.658,125.455,6.87
Philippines10873,fullRetreat,3159.14078931,0.484585,7.799,1.693,125.386,6.758
Philippines11245,fullRetreat,1161.88960553,0.484585,24.525,1.707,125.715,6.984
Philippines11246,fullRetreat,1282.6433232,0.484585,25.582,1.731,125.7,7.19
Philippines11247,fullRetreat,290.252433992,0.484585,27.87,1.697,125.796,7.005
Philippines10806,fullProtect,0.724585,0.484585,0.567,1.788,123.687,7.966
Philippines10807,fullRetreat,4043.23107577,0.484585,13.396,1.818,123.74,7.999
Philippines10808,fullRetreat,648.732376937,0.484585,1.798,1.861,123.786,8.049
Philippines10809,fullRetreat,338.918096513,0.484585,6.371,1.717,123.813,8.074
Philippines10810,fullRetreat,3498.67869441,0.484585,26.819,1.644,123.936,8.157
Philippines10811,fullRetreat,287.392632192,0.484585,3.92,1.585,124.066,8.194
Philippines10844,fullRetreat,220.828057081,0.484585,8.062,1.92,123.578,7.845
Philippines10845,fullRetreat,1192.19421549,0.484585,46.152,1.879,123.757,7.712
Philippines10846,fullRetreat,2234.03946978,0.484585,25.423,1.914,124.047,7.608
Philippines10847,fullRetreat,1663.22106683,0.484585,18.66,2.171,124.138,7.436
Philippines10848,fullRetreat,352.659546644,0.484585,2.593,2.597,124.219,7.413
Philippines10849,fullRetreat,323.940954395,0.484585,0.901,1.926,124.235,7.418
Philippines10850,fullRetreat,2162.70338344,0.484585,10.811,1.88,124.266,7.379
Philippines10851,fullRetreat,11068.8863793,0.484585,9.235,1.823,124.229,7.299
Philippines10852,fullProtect,0.742585,0.484585,1.729,1.375,124.204,7.257
Philippines10853,fullRetreat,2113.57669038,0.484585,32.542,1.387,124.104,7.149
Philippines10854,fullRetreat,571.915037065,0.484585,40.178,1.728,123.959,6.88
Philippines10855,fullRetreat,3393.25444259,0.484585,14.713,1.796,124.043,6.691
Philippines10684,fullProtect,0.485235,0.417235,85.729,1.209,120.057,5.259
Philippines10686,fullProtect,0.827235,0.417235,48.562,1.39,120.009,5.16
Philippines10685,fullProtect,0.759235,0.417235,6.528,2.763,120.229,5.138
Philippines10697,fullProtect,0.630235,0.417235,48.653,1.396,120.564,6.38
Philippines10739,fullProtect,0.676235,0.417235,8.176,1.883,121.272,5.887
Philippines10740,fullProtect,0.673235,0.417235,64.332,1.281,120.99,5.888
Philippines10741,fullProtect,0.802235,0.417235,5.379,1.22,120.979,6.057
Philippines10742,fullProtect,3.781235,0.417235,4.926,1.199,121.02,6.078
Philippines10743,fullRetreat,4941.70366885,0.417235,14.899,1.167,121.108,6.087
Philippines10744,fullRetreat,4913.17172446,0.417235,15.437,1.097,121.224,6.027
Philippines10745,fullProtect,0.694235,0.417235,38.926,1.297,121.424,5.952
Philippines10776,fullRetreat,1644.52989414,0.417235,10.731,1.491,121.948,6.429
Philippines10777,fullRetreat,2294.86529704,0.417235,12.042,1.301,121.875,6.5
Philippines10778,noAdaptation,3313.11333617,0.417235,1.285,1.286,121.837,6.546
Philippines10779,fullRetreat,782.428457184,0.417235,4.736,1.312,121.82,6.567
Philippines10780,fullRetreat,4746.54398144,0.417235,18.613,1.236,121.807,6.659
Philippines10781,fullRetreat,1398.89570602,0.417235,17.616,1.018,121.947,6.681
Philippines10782,fullRetreat,385.671886384,0.417235,2.565,1.117,122.01,6.744
Philippines10783,fullRetreat,154.649007208,0.417235,2.4,1.196,122.031,6.751
Philippines10784,fullRetreat,3237.67795481,0.417235,69.622,1.773,122.229,6.572
Philippines10795,fullRetreat,605.314226128,0.417235,20.901,1.895,122.38,7.501
Philippines10796,fullRetreat,28195.7259482,0.417235,125.37,1.515,122.21,7.006
Philippines10797,fullRetreat,1319.22192718,0.417235,187.522,1.453,122.191,7.91
Philippines10798,fullRetreat,289.885258411,0.41653,23.977,1.787,122.992,8.268
Philippines10799,fullRetreat,1647.41220188,0.41653,45.153,1.702,123.093,8.521
Philippines10800,fullRetreat,7554.51117929,0.41653,48.514,1.581,123.379,8.708
Philippines10803,fullRetreat,277.98648337,0.484585,1.727,1.805,123.67,7.955
Philippines10804,fullProtect,0.732585,0.484585,0.404,1.8,123.679,7.958
Philippines10805,fullRetreat,243.379136482,0.484585,0.868,1.797,123.683,7.961
Philippines10831,noAdaptation,7534.71525403,0.417235,53.153,1.881,122.59,7.754
Philippines10832,fullRetreat,6549.00698104,0.417235,96.29,1.924,122.892,7.468
Philippines10833,fullRetreat,397.079844263,0.484585,1.742,1.958,123.13,7.714
Philippines10834,fullRetreat,1461.58081528,0.484585,80.29,1.889,123.177,7.467
Philippines10835,fullRetreat,348.973612005,0.484585,22.129,1.848,123.455,7.38
Philippines10836,fullRetreat,430.870700095,0.484585,11.886,1.911,123.38,7.502
Philippines10837,fullRetreat,3359.50588489,0.484585,8.202,1.89,123.346,7.572
Philippines10838,fullRetreat,952.010935079,0.484585,31.137,1.872,123.479,7.67
Philippines10839,fullRetreat,671.547684495,0.484585,12.257,1.943,123.491,7.826
Philippines10840,fullProtect,0.743585,0.484585,0.133,1.89,123.542,7.848
Philippines10907,fullRetreat,913.086109483,0.417235,13.67,1.902,122.795,7.32
Philippines10908,fullRetreat,732.024409812,0.417235,13.07,2.228,122.817,7.428
Philippines10909,fullRetreat,809.010136121,0.417235,21.192,2.005,122.954,7.394
Philippines10910,fullRetreat,299.289729911,0.417235,6.244,1.96,122.902,7.318
Philippines10911,fullRetreat,450.530970006,0.417235,6.727,1.896,122.848,7.302
SaoTome&Principe9209,fullRetreat,89.0832126029,0.541065,52.101,1.495,7.403,1.701
SaoTome&Principe9206,noAdaptation,523.899130257,0.541065,117.836,1.47,6.68,0.404
Somalia1407,fullRetreat,2310.58529065,0.543165,0.093,2.508,43.25,11.469
Somalia1369,fullRetreat,86387.2600755,0.425685,297.792,2.199,42.334,-0.592
Somalia1391,fullRetreat,12.6284297312,0.543165,20.261,1.946,49.98,11.491
Somalia1392,fullRetreat,36.7998449674,0.543165,57.208,1.934,49.638,11.464
Somalia1393,fullRetreat,149.863138665,0.543165,46.7,1.985,49.218,11.299
Somalia1394,fullRetreat,15.8751528439,0.543165,6.419,2.046,48.986,11.246
Somalia1395,fullRetreat,304.28309756,0.543165,281.081,2.065,47.762,11.121
Somalia1386,fullRetreat,21.2522134563,0.543165,104.141,1.776,50.828,9.692
Somalia1387,fullRetreat,442.924676554,0.543165,273.363,1.83,51.047,10.438
Somalia1388,fullRetreat,91.2934024013,0.543165,83.568,1.84,51.272,11.84
Somalia1389,fullRetreat,91.2031297887,0.543165,69.812,1.864,50.609,11.932
Somalia1390,fullRetreat,81.6785963171,0.543165,45.347,1.891,50.258,11.585
Somalia1383,fullRetreat,259.808621,0.543165,127.24,1.689,49.817,7.921
Somalia1384,fullRetreat,7.24773758262,0.543165,82.547,1.729,50.339,8.654
Somalia1385,fullRetreat,6.17322243147,0.543165,44.247,1.77,50.65,9.112
Somalia1404,fullRetreat,161.363067409,0.543165,41.853,2.289,44.369,10.418
Somalia1405,fullRetreat,6443.81068932,0.543165,128.294,2.395,43.764,10.872
Somalia1406,fullRetreat,884.020453383,0.543165,9.501,2.458,43.415,11.367
Somalia1408,fullRetreat,1537.98679394,0.543165,17.083,2.456,43.316,11.432
Somalia1396,fullRetreat,160.64013441,0.543165,45.555,2.125,46.449,10.69
Somalia1397,fullRetreat,181.228889835,0.543165,47.467,2.158,46.069,10.774
Somalia1398,fullRetreat,65.3278609032,0.543165,8.984,2.147,45.833,10.853
Somalia1400,fullRetreat,119.014666924,0.543165,59.045,2.192,45.22,10.573
Somalia1401,fullRetreat,28.8580650469,0.543165,2.777,2.24,44.981,10.432
Somalia1402,fullRetreat,322.153729673,0.543165,43.087,2.237,44.78,10.453
Somalia1403,fullRetreat,29.3655137675,0.543165,4.255,2.257,44.576,10.414
Somalia1399,fullRetreat,83.9584782176,0.543165,46.224,2.179,45.626,10.773
Somalia1382,fullRetreat,54.4126274236,0.543165,118.09,1.652,49.329,6.956
Somalia1380,fullRetreat,32.7578327708,0.543165,245.918,1.558,48.538,5.348
Somalia1381,fullRetreat,7.47352528871,0.543165,20.181,1.615,49.072,6.391
Somalia1379,fullRetreat,28.3634122722,0.543165,134.93,1.574,47.525,3.979
Somalia1378,fullRetreat,3553.83442894,0.543165,224.293,1.598,46.4,2.825
Somalia1376,fullRetreat,10500.5177438,0.425685,0.377,1.681,45.585,2.171
Somalia1377,fullRetreat,3852.53322594,0.425685,5.031,1.666,45.605,2.183
Somalia1370,fullRetreat,44.9006017885,0.425685,40.215,2.25,43.368,0.515
Somalia1371,fullRetreat,487.873885305,0.425685,145.535,1.98,43.993,1.063
Somalia1372,fullRetreat,2022.7542176,0.425685,74.023,1.855,44.75,1.691
Somalia1373,fullRetreat,777.819937912,0.425685,11.657,1.786,45.075,1.899
Somalia1374,fullRetreat,560.630001134,0.425685,15.667,1.786,45.187,1.948
Somalia1375,fullRetreat,33177.6639356,0.425685,42.779,1.749,45.42,2.069
Sudan1438,fullRetreat,5.53926747882,0.31814,25.615,1.38,36.862,21.901
Sudan1431,fullRetreat,33.7271611209,0.543165,8.482,0.997,38.601,18.031
Sudan1434,fullRetreat,3.47843768966,0.543165,21.523,1.376,37.217,19.922
Sudan1435,fullRetreat,13.9556553648,0.543165,62.783,1.38,37.179,20.296
Sudan1436,fullRetreat,3.33862991059,0.543165,17.252,1.405,37.206,20.631
Sudan1437,fullRetreat,95.1728345948,0.543165,212.05,1.498,37.262,21.006
Sudan1432,fullRetreat,306.812902696,0.543165,54.199,1.102,38.381,18.179
Sudan1433,fullRetreat,2745.04361675,0.543165,229.015,1.232,37.441,18.846
