,optA,value,slr,L,s1,lon,lat
Fiji5695,fullRetreat,278.048004637,0.51574,23.685,1.54,-178.956,-18.92
Fiji5696,fullRetreat,36.4617131295,0.51574,4.851,1.547,-178.829,-18.98
Fiji5697,fullRetreat,950.352003498,0.51574,54.086,1.537,-179.791,-18.957
Fiji5699,fullRetreat,38.5783176933,0.51574,0.58,1.585,-178.579,-19.105
Fiji5700,fullRetreat,45.469588366,0.51574,0.993,1.585,-178.563,-19.105
Fiji5701,fullRetreat,45.518811728,0.51574,1.528,1.584,-178.559,-19.109
Fiji5702,noAdaptation,103.159368569,0.51574,3.323,1.58,-178.547,-19.113
Fiji5703,fullRetreat,42.0239530297,0.51574,2.606,1.542,-178.547,-19.12
Fiji5704,fullRetreat,42.0239530297,0.51574,1.091,1.542,-178.536,-19.129
Fiji5705,fullRetreat,42.0239530297,0.51574,1.076,1.542,-178.566,-19.129
Fiji5706,fullRetreat,42.0239530297,0.51574,1.033,1.542,-178.533,-19.13
Fiji5707,fullRetreat,42.0239530297,0.51574,0.637,1.542,-178.591,-19.135
Fiji5708,fullRetreat,36.4124897676,0.51574,1.816,1.542,-178.594,-19.13
Fiji5709,fullRetreat,30.8502498674,0.51574,0.893,1.542,-178.573,-19.135
Fiji5710,fullRetreat,36.4617131295,0.51574,2.529,1.541,-178.544,-19.137
Fiji5711,fullRetreat,30.8994732294,0.51574,3.219,1.541,-178.529,-19.133
Fiji5712,fullRetreat,36.4617131295,0.51574,1.254,1.541,-178.555,-19.144
Fiji5713,fullRetreat,30.8994732294,0.51574,1.07,1.541,-178.549,-19.145
Fiji5714,fullRetreat,36.4617131295,0.51574,1.654,1.541,-178.547,-19.146
Fiji5715,fullRetreat,36.4617131295,0.51574,0.95,1.541,-178.548,-19.153
Fiji5716,fullRetreat,42.0239530297,0.51574,0.967,1.541,-178.54,-19.155
Fiji5717,noAdaptation,101.190434091,0.51574,1.22,1.54,-178.413,-19.164
Fiji5718,fullRetreat,1222.74473608,0.51574,47.478,1.534,-178.581,-19.105
Fiji5719,noAdaptation,101.288880815,0.51574,0.787,1.542,-178.407,-19.173
Fiji5720,fullRetreat,753.019483317,0.51574,27.967,1.668,-178.39,-19.128
Fiji5721,noAdaptation,100.796647196,0.51574,0.579,1.532,-178.41,-19.175
Fiji5722,fullRetreat,41.4332726863,0.51574,1.98,1.532,-178.448,-19.173
Fiji5723,fullRetreat,41.1871558765,0.51574,0.781,1.53,-178.453,-19.18
Fiji5724,noAdaptation,100.599753748,0.51574,0.633,1.528,-178.426,-19.19
Fiji5725,noAdaptation,100.599753748,0.51574,0.854,1.528,-178.421,-19.189
Fiji5726,fullRetreat,41.0394857907,0.51574,0.712,1.528,-178.429,-19.192
Fiji5727,fullRetreat,139.639294343,0.51574,10.318,1.527,-178.415,-19.195
Fiji12078,fullRetreat,6013.07453478,0.561005,74.601,1.401,178.259,-18.167
Fiji12079,fullRetreat,19453.7234361,0.555885,340.292,1.581,177.877,-17.4
Fiji12080,fullRetreat,145.803814355,0.561005,36.876,1.569,177.798,-18.241
Fiji12081,fullRetreat,1932.36178893,0.561005,147.431,1.501,178.395,-18.938
Fiji12082,fullRetreat,17543.7201064,0.561005,619.226,1.534,179.582,-16.553
Fiji12083,fullRetreat,547.85349064,0.561005,43.311,1.589,178.823,-17.624
Fiji12142,fullRetreat,1167.31689986,0.561005,54.762,1.352,179.269,-17.937
Fiji12143,fullRetreat,1829.15600949,0.561005,60.106,1.24,179.997,-16.795
France9489,noAdaptation,0,0.425685,8.81,3.13,47.287,-11.556
France5519,fullRetreat,1167.37900029,0.547475,41.229,1.636,-178.182,-14.233
France9424,noAdaptation,0,0.425685,10.287,3.645,42.735,-17.053
France9749,noAdaptation,0,0.420785,58.284,1.363,51.713,-46.338
France10127,noAdaptation,0,0.500455,71.672,1.414,69.372,-48.89
France10128,noAdaptation,0,0.500455,1082.143,1.195,70.181,-49.124
FrenchPolynesia6967,noAdaptation,0,0.458535,0.899,0.868,-140.993,-18.203
FrenchPolynesia6968,noAdaptation,0,0.458535,1.169,0.868,-140.989,-18.209
FrenchPolynesia6969,noAdaptation,0,0.458535,0.95,0.868,-140.981,-18.217
FrenchPolynesia6970,noAdaptation,0,0.458535,1.023,0.868,-140.977,-18.226
FrenchPolynesia6971,noAdaptation,0,0.458535,1.019,0.868,-140.97,-18.229
FrenchPolynesia6972,noAdaptation,0,0.458535,1.062,0.867,-140.961,-18.231
FrenchPolynesia6973,noAdaptation,0,0.458535,1.789,0.867,-140.951,-18.235
FrenchPolynesia6974,noAdaptation,0,0.458535,0.767,0.867,-140.947,-18.243
FrenchPolynesia6975,noAdaptation,0,0.458535,1.276,0.867,-140.943,-18.245
FrenchPolynesia6976,noAdaptation,0,0.458535,1.972,0.867,-140.936,-18.251
FrenchPolynesia6977,fullRetreat,2785.28484883,0.458535,65.099,0.876,-141.007,-18.074
FrenchPolynesia6978,noAdaptation,0,0.458535,0.833,0.888,-140.926,-18.262
FrenchPolynesia6979,noAdaptation,0,0.458535,1.466,0.888,-140.93,-18.263
FrenchPolynesia6980,noAdaptation,0,0.458535,0.758,0.888,-140.925,-18.265
FrenchPolynesia6981,fullRetreat,59.8579814385,0.458535,2.746,1.534,-140.816,-18.22
FrenchPolynesia6983,noAdaptation,0,0.458535,0.577,0.866,-140.919,-18.272
FrenchPolynesia6984,fullRetreat,52.7558918818,0.458535,1.031,0.865,-140.824,-18.237
FrenchPolynesia6985,noAdaptation,0,0.458535,0.769,0.866,-140.917,-18.275
FrenchPolynesia6986,noAdaptation,0,0.458535,1.098,0.866,-140.913,-18.276
FrenchPolynesia6987,noAdaptation,0,0.458535,1.263,1.663,-140.827,-18.247
FrenchPolynesia6988,noAdaptation,0,0.458535,3.148,0.866,-140.911,-18.281
FrenchPolynesia6989,noAdaptation,0,0.458535,0.985,0.865,-140.83,-18.263
FrenchPolynesia6990,noAdaptation,0,0.458535,1.211,0.865,-140.829,-18.268
FrenchPolynesia6991,noAdaptation,0,0.458535,2.167,0.867,-140.902,-18.295
FrenchPolynesia6992,noAdaptation,0,0.458535,0.455,0.865,-140.828,-18.274
FrenchPolynesia6993,noAdaptation,0,0.458535,0.884,0.865,-140.831,-18.276
FrenchPolynesia6994,noAdaptation,0,0.458535,2.114,0.866,-140.902,-18.301
FrenchPolynesia6995,noAdaptation,0,0.458535,0.98,0.865,-140.828,-18.281
FrenchPolynesia6996,fullRetreat,51.5949733965,0.458535,0.897,0.953,-140.828,-18.285
FrenchPolynesia6997,noAdaptation,0,0.458535,3.717,0.866,-140.898,-18.307
FrenchPolynesia6999,fullRetreat,52.8241812044,0.458535,2.546,0.864,-140.826,-18.293
FrenchPolynesia7000,noAdaptation,0,0.458535,2.29,0.865,-140.891,-18.319
FrenchPolynesia7002,noAdaptation,0,0.458535,1.401,0.865,-140.884,-18.323
FrenchPolynesia7005,noAdaptation,90.5198873132,0.458535,2.55,0.867,-140.821,-18.3
FrenchPolynesia7007,noAdaptation,0,0.458535,1.207,0.865,-140.88,-18.331
FrenchPolynesia7012,noAdaptation,90.3833086679,0.458535,2.162,0.865,-140.813,-18.309
FrenchPolynesia7014,noAdaptation,90.3150193452,0.458535,0.856,0.864,-140.808,-18.314
FrenchPolynesia7021,noAdaptation,91.9539630891,0.458535,1.525,0.888,-140.805,-18.317
FrenchPolynesia7026,noAdaptation,90.3833086679,0.458535,1.806,0.865,-140.802,-18.321
FrenchPolynesia7027,noAdaptation,90.3833086679,0.458535,1.141,0.865,-140.796,-18.326
FrenchPolynesia7028,noAdaptation,0,0.458535,0.776,0.865,-140.793,-18.33
FrenchPolynesia7029,noAdaptation,87.4448191138,0.472505,1.8,0.808,-144.961,-19.839
FrenchPolynesia7030,fullRetreat,52.8924705271,0.458535,1.142,0.865,-140.791,-18.333
FrenchPolynesia7031,noAdaptation,0,0.458535,0.764,0.864,-140.849,-18.356
FrenchPolynesia7032,fullRetreat,54.1196296553,0.472505,1.843,0.807,-144.955,-19.839
FrenchPolynesia7262,noAdaptation,87.5131084365,0.472505,1.267,0.809,-144.948,-19.841
FrenchPolynesia7263,fullRetreat,96.7183384078,0.458535,2.69,0.866,-140.789,-18.336
FrenchPolynesia7264,noAdaptation,0,0.458535,0.765,0.868,-140.841,-18.364
FrenchPolynesia7265,fullRetreat,54.8025228819,0.472505,2.173,0.814,-144.945,-19.845
FrenchPolynesia7267,noAdaptation,87.5131084365,0.472505,1.901,0.809,-144.94,-19.854
FrenchPolynesia7268,noAdaptation,0,0.458535,0.952,0.864,-140.832,-18.378
FrenchPolynesia7269,noAdaptation,87.5813977591,0.472505,1.786,0.81,-144.936,-19.859
FrenchPolynesia7270,fullRetreat,54.1196296553,0.472505,3.29,0.81,-144.939,-19.867
FrenchPolynesia7271,noAdaptation,0,0.458535,3.937,0.864,-140.824,-18.385
FrenchPolynesia7272,noAdaptation,0,0.458535,1.266,0.863,-140.808,-18.395
FrenchPolynesia7273,fullProtect,0.791505,0.472505,1.856,0.813,-144.955,-19.905
FrenchPolynesia7274,fullRetreat,46.8126721306,0.472505,10.082,0.812,-144.938,-19.889
FrenchPolynesia7275,fullRetreat,848.145534175,0.458535,36.489,0.869,-140.776,-18.344
FrenchPolynesia7278,fullRetreat,125.452265981,0.458535,1.093,0.866,-141.245,-19.219
FrenchPolynesia7279,fullRetreat,531.152815146,0.458535,16.373,0.867,-141.267,-19.189
FrenchPolynesia7280,fullRetreat,52.8241812044,0.458535,0.982,0.866,-141.237,-19.218
FrenchPolynesia7281,noAdaptation,89.8369940866,0.458535,0.441,0.857,-140.72,-19.125
FrenchPolynesia7282,noAdaptation,89.8369940866,0.458535,0.458,0.857,-140.718,-19.13
FrenchPolynesia7284,fullRetreat,270.007274912,0.458535,0.705,0.856,-140.684,-19.15
FrenchPolynesia7285,fullRetreat,45.5855130024,0.458535,0.955,0.856,-140.678,-19.148
FrenchPolynesia7286,fullRetreat,328.654315937,0.458535,22.979,0.857,-140.72,-19.115
FrenchPolynesia7297,fullRetreat,96.2061684879,0.458535,1.834,0.848,-140.429,-19.617
FrenchPolynesia7298,fullRetreat,52.7558918818,0.458535,1.449,0.848,-140.437,-19.631
FrenchPolynesia7299,fullRetreat,52.7558918818,0.458535,1.077,0.848,-140.433,-19.639
FrenchPolynesia7300,noAdaptation,89.2223901827,0.458535,0.768,0.848,-140.431,-19.645
FrenchPolynesia7302,fullRetreat,45.653802325,0.458535,0.772,0.847,-140.426,-19.65
FrenchPolynesia7303,fullRetreat,85.4506001688,0.458535,2.792,0.847,-140.415,-19.652
FrenchPolynesia7305,noAdaptation,89.15410086,0.458535,0.957,0.847,-140.41,-19.658
FrenchPolynesia7306,fullRetreat,444.183972611,0.458535,18.487,0.847,-140.418,-19.607
FrenchPolynesia7307,fullRetreat,52.8241812044,0.458535,1.341,0.847,-140.404,-19.657
FrenchPolynesia6998,fullRetreat,922.617430663,0.458535,33.12,0.909,-138.336,-17.334
FrenchPolynesia7001,fullRetreat,45.5855130024,0.458535,0.577,0.907,-138.442,-17.352
FrenchPolynesia7003,fullRetreat,96.1037345039,0.458535,0.581,0.907,-138.437,-17.354
FrenchPolynesia7004,fullRetreat,52.6876025591,0.458535,0.898,0.907,-138.433,-17.354
FrenchPolynesia7006,fullRetreat,96.2061684879,0.458535,1.268,0.907,-138.424,-17.354
FrenchPolynesia7008,fullRetreat,38.415134123,0.458535,0.567,0.908,-138.419,-17.355
FrenchPolynesia7009,fullRetreat,38.415134123,0.458535,0.623,0.908,-138.414,-17.354
FrenchPolynesia7010,fullRetreat,38.415134123,0.458535,0.576,0.908,-138.41,-17.354
FrenchPolynesia7011,fullRetreat,38.415134123,0.458535,0.886,0.908,-138.401,-17.354
FrenchPolynesia7013,fullRetreat,38.415134123,0.458535,0.463,0.908,-138.398,-17.354
FrenchPolynesia7015,fullRetreat,38.415134123,0.458535,0.564,0.908,-138.389,-17.354
FrenchPolynesia7016,fullRetreat,38.4834234457,0.458535,0.832,0.908,-138.384,-17.352
FrenchPolynesia7017,noAdaptation,0,0.458535,0.581,0.913,-138.345,-17.337
FrenchPolynesia7018,noAdaptation,0,0.458535,0.568,0.913,-138.355,-17.341
FrenchPolynesia7019,noAdaptation,0,0.458535,1.031,0.924,-138.35,-17.339
FrenchPolynesia7020,fullRetreat,39.0297380269,0.458535,0.615,0.926,-138.378,-17.352
FrenchPolynesia7022,noAdaptation,0,0.458535,0.444,0.912,-138.358,-17.345
FrenchPolynesia7023,noAdaptation,0,0.458535,0.952,0.912,-138.374,-17.351
FrenchPolynesia7024,noAdaptation,0,0.458535,0.635,0.908,-138.369,-17.351
FrenchPolynesia7025,noAdaptation,0,0.458535,1.527,0.949,-138.361,-17.347
FrenchPolynesia7283,fullRetreat,74.6950318497,0.458535,4.17,0.86,-139.208,-18.554
FrenchPolynesia7288,noAdaptation,89.6321261186,0.458535,0.972,0.854,-138.847,-18.771
FrenchPolynesia7289,fullRetreat,96.2061684879,0.458535,0.822,0.854,-138.831,-18.767
FrenchPolynesia7290,noAdaptation,151.520519843,0.458535,1.29,0.854,-138.841,-18.77
FrenchPolynesia7291,noAdaptation,89.6321261186,0.458535,4.293,0.854,-138.852,-18.774
FrenchPolynesia7292,noAdaptation,89.6321261186,0.458535,0.633,0.854,-138.847,-18.785
FrenchPolynesia7293,noAdaptation,337.390568985,0.458535,11.903,0.855,-138.827,-18.765
FrenchPolynesia7294,fullRetreat,52.7558918818,0.458535,0.848,0.854,-138.794,-18.778
FrenchPolynesia7295,noAdaptation,89.6321261186,0.458535,0.699,0.854,-138.802,-18.782
FrenchPolynesia7301,noAdaptation,0,0.458535,2.929,0.881,-137.057,-18.285
FrenchPolynesia7304,noAdaptation,0,0.458535,3.244,0.88,-137.053,-18.3
FrenchPolynesia7308,noAdaptation,0,0.458535,1.707,0.88,-137.044,-18.317
FrenchPolynesia7309,noAdaptation,91.3393591851,0.458535,4.142,0.879,-137.033,-18.326
FrenchPolynesia7310,noAdaptation,0,0.458535,2.994,0.879,-137.019,-18.348
FrenchPolynesia7311,fullRetreat,96.1037345039,0.458535,4.186,0.878,-136.988,-18.36
FrenchPolynesia7312,fullRetreat,1121.9428665,0.458535,36.397,0.881,-137.069,-18.264
FrenchPolynesia7313,fullRetreat,313.457551518,0.458535,11.073,0.832,-139.235,-19.337
FrenchPolynesia7314,noAdaptation,88.0614716974,0.458535,0.884,0.831,-139.247,-19.364
FrenchPolynesia7315,fullRetreat,52.7558918818,0.458535,0.938,0.831,-139.244,-19.364
FrenchPolynesia7316,fullRetreat,45.5855130024,0.458535,1.13,0.831,-139.231,-19.366
FrenchPolynesia7317,fullRetreat,270.007274912,0.458535,18.054,0.832,-139.223,-19.331
FrenchPolynesia7318,noAdaptation,272.224287772,0.458535,12.487,0.836,-138.769,-19.275
FrenchPolynesia7319,fullRetreat,400.016658117,0.458535,1.706,0.877,-136.475,-18.465
FrenchPolynesia7320,noAdaptation,332.883473689,0.458535,11.359,0.833,-138.679,-19.393
FrenchPolynesia7321,fullRetreat,96.1037345039,0.458535,5.262,0.876,-136.443,-18.489
FrenchPolynesia7322,fullRetreat,0,0.458535,3.19,0.876,-136.423,-18.497
FrenchPolynesia7323,noAdaptation,342.102532248,0.458535,9.586,0.878,-136.412,-18.501
FrenchPolynesia7332,noAdaptation,360.578910281,0.458535,4.47,0.838,-140.642,-21.629
FrenchPolynesia7333,fullRetreat,41.7162080608,0.458535,1.534,0.838,-140.628,-21.624
FrenchPolynesia7334,fullRetreat,0,0.458535,2.212,0.838,-140.617,-21.63
FrenchPolynesia7341,fullProtect,3.773535,0.458535,4.023,0.839,-140.683,-21.684
FrenchPolynesia7326,fullRetreat,1092.6491372,0.458535,56.931,0.882,-136.468,-18.486
Madagascar9451,fullRetreat,123.509911701,0.36637,115.603,3.787,47.45,-14.67
Madagascar9452,fullRetreat,779.558229124,0.36637,303.698,3.55,47.789,-14.597
Madagascar9454,fullRetreat,356.814192004,0.425685,164.635,3.609,47.993,-13.586
Madagascar9430,fullRetreat,351.202739394,0.425685,87.207,4.204,45.177,-15.973
Madagascar9431,fullRetreat,1180.00035312,0.425685,238.454,4.021,44.365,-16.778
Madagascar9434,fullRetreat,613.979180954,0.425685,171.569,3.762,44.059,-18.446
Madagascar9441,fullRetreat,682.214130597,0.36637,147.877,3.509,44.393,-19.707
Madagascar9432,fullRetreat,224.367221202,0.425685,131.743,4.348,45.638,-15.96
Madagascar9433,fullRetreat,7.49415545517,0.425685,81.906,4.386,46.119,-15.712
Madagascar9435,fullRetreat,70.7985762545,0.36637,20.411,4.334,46.376,-15.972
Madagascar9436,fullRetreat,102.515616473,0.36637,93.714,4.222,46.6,-15.428
Madagascar9437,fullRetreat,653.753221908,0.425685,5.246,5.075,46.313,-15.729
Madagascar9438,fullRetreat,429.108756573,0.425685,2.045,4.651,46.329,-15.758
Madagascar9439,fullRetreat,454.554660902,0.36637,3.369,4.816,46.341,-15.779
Madagascar9440,fullRetreat,4916.63030064,0.36637,25.54,4.35,46.43,-15.87
Madagascar9446,fullRetreat,12.63451804,0.36637,50.155,3.85,47.058,-15.365
Madagascar9447,fullRetreat,12.8549704005,0.36637,0.156,3.881,46.959,-15.556
Madagascar9448,fullRetreat,202.75105121,0.36637,1.38,3.877,46.964,-15.557
Madagascar9449,fullRetreat,36.9309124455,0.36637,34.301,3.833,47.097,-15.476
Madagascar9450,fullRetreat,13.7587437354,0.36637,55.033,3.89,47.084,-15.261
Madagascar9476,noAdaptation,146.40971917,0.36637,159.468,1.484,49.753,-15.436
Madagascar9480,fullRetreat,18049.8523813,0.36637,132.029,1.139,48.889,-19.596
Madagascar9481,fullRetreat,1509.73811055,0.36637,58.607,1.188,49.196,-18.8
Madagascar9482,fullRetreat,86.0374030327,0.36637,14.754,1.17,49.462,-17.895
Madagascar9483,fullRetreat,825.567793165,0.36637,33.214,1.123,49.408,-18.103
Madagascar9484,fullRetreat,31.8155931988,0.36637,35.523,1.14,49.35,-18.406
Madagascar9485,fullRetreat,155.43956698,0.36637,62.026,1.352,49.489,-17.558
Madagascar9486,fullRetreat,386.272949624,0.36637,107.256,1.412,49.652,-16.882
Madagascar9487,fullRetreat,40.9945847095,0.36637,42.025,1.393,49.831,-16.401
Madagascar9488,fullRetreat,60.9264307841,0.36637,26.38,1.417,49.756,-16.154
Madagascar9501,fullRetreat,4404.37760828,0.36637,94.519,1.467,50.002,-16.732
Madagascar9474,fullRetreat,61.8612967369,0.36637,123.02,1.436,50.428,-15.593
Madagascar9478,fullRetreat,1983.15866896,0.36637,23.485,1.094,48.578,-20.517
Madagascar9479,fullRetreat,4233.94269877,0.36637,31.025,1.232,48.66,-20.287
Madagascar9442,fullRetreat,1193.08622305,0.459125,10.683,3.545,44.268,-20.292
Madagascar9443,fullRetreat,989.82699805,0.459125,421.42,3.256,43.334,-21.759
Madagascar9444,fullRetreat,227.928009207,0.459125,1.266,2.945,43.753,-23.453
Madagascar9445,fullRetreat,253.085853038,0.459125,7.216,2.956,43.758,-23.49
Madagascar9453,fullRetreat,447.421465159,0.459125,118.811,3.013,43.664,-23.982
Madagascar9455,fullRetreat,35.5295584019,0.459125,52.497,3.046,43.926,-24.649
Madagascar9456,fullRetreat,1897.00171143,0.459125,342.351,2.691,44.987,-25.449
Madagascar9462,fullRetreat,1947.15469341,0.36637,172.152,0.792,47.135,-24.833
Madagascar9464,fullRetreat,1569.19373966,0.36637,76.791,0.906,47.581,-23.818
Madagascar9461,fullRetreat,6271.15297556,0.36637,16.663,1.287,46.459,-25.162
Madagascar9466,fullRetreat,824.733056607,0.36637,13.643,0.866,47.68,-23.425
Madagascar9467,fullRetreat,1609.61496177,0.36637,45.417,1.012,48.131,-21.94
Madagascar9468,fullRetreat,1217.488675,0.36637,5.064,0.98,48.035,-22.146
Madagascar9469,fullRetreat,2093.34334635,0.36637,72.685,0.96,47.905,-22.47
Madagascar9470,fullRetreat,4559.51557431,0.36637,9.361,1.085,47.842,-22.833
Madagascar9471,fullRetreat,3109.20318373,0.36637,56.77,0.947,47.765,-23.12
Madagascar9475,fullRetreat,7631.66392771,0.36637,102.241,1.026,48.361,-21.318
Madagascar9477,fullRetreat,4104.50590704,0.36637,29.465,1.044,48.509,-20.745
Madagascar9457,fullRetreat,63.7166526402,0.36637,30.446,3.398,48.369,-13.538
Madagascar9458,fullRetreat,130.607008291,0.36637,45.226,3.16,48.627,-13.439
Madagascar9459,fullRetreat,80.1454733994,0.36637,26.491,3.068,48.813,-13.244
Madagascar9460,fullRetreat,871.230575123,0.36637,358.015,2.774,49.154,-12.111
Madagascar9463,fullRetreat,28.6031044903,0.36637,134.169,1.721,49.938,-13.201
Madagascar9494,fullRetreat,296.875186976,0.36637,4.517,3.64,48.312,-13.417
Madagascar9495,fullRetreat,731.088603114,0.36637,4.674,3.668,48.271,-13.412
Madagascar9496,fullRetreat,179.954805487,0.425685,63.657,3.423,48.282,-13.197
Madagascar9465,fullRetreat,119.452512141,0.36637,84.455,1.536,50.168,-14.129
Madagascar9472,fullRetreat,83.3430772777,0.36637,60.01,1.474,50.248,-14.746
Madagascar9473,fullRetreat,524.298726641,0.36637,11.009,1.47,50.365,-15.042
Mauritius9514,fullRetreat,428.186480599,0.36637,176.172,0.898,57.583,-19.992
Mauritius9582,fullRetreat,0,0.500455,45.692,1.493,63.461,-19.673
NewCaledonia12016,fullRetreat,4567.19021762,0.459015,945.322,1.592,163.993,-20.092
NewCaledonia11999,fullRetreat,785.930446594,0.459015,101.555,1.868,166.631,-20.415
NewCaledonia12017,fullRetreat,1709.26132091,0.459015,192.515,1.907,167.074,-20.707
NewCaledonia12023,fullRetreat,379.225180524,0.459015,48.042,1.421,167.459,-22.542
NewCaledonia12024,fullRetreat,1077.21935337,0.459015,110.49,1.573,167.958,-21.386
NewZealand5499,noAdaptation,0,0.547475,12.086,0.948,-171.855,-9.173
NewZealand5506,noAdaptation,0,0.54565,5.251,0.659,-165.834,-10.882
NewZealand5729,noAdaptation,0,0.502855,8.089,0.967,-163.155,-18.062
NewZealand6073,fullRetreat,58.116665511,0.502865,1.215,1.051,-159.758,-18.853
NewZealand6077,fullRetreat,86.2004448934,0.502865,3.18,0.981,-159.757,-18.856
NewZealand6078,fullRetreat,86.2004448934,0.502865,1.217,0.98,-159.754,-18.867
NewZealand6089,fullRetreat,84.1201649392,0.502865,1.208,0.961,-159.753,-18.879
NewZealand6091,fullRetreat,902.493342183,0.502865,26.926,0.953,-159.761,-18.837
NewZealand6095,noAdaptation,0,0.502865,1.078,0.946,-159.745,-18.888
NewZealand6098,fullRetreat,70.3672030194,0.502865,1.435,0.945,-159.743,-18.891
NewZealand6099,fullRetreat,134.441848105,0.502855,2.103,0.946,-159.833,-18.913
NewZealand6103,noAdaptation,0,0.502865,3.381,0.957,-159.734,-18.899
NewZealand6106,fullRetreat,71.1762007794,0.502865,0.761,0.956,-159.733,-18.911
NewZealand6107,noAdaptation,0,0.502865,0.719,0.956,-159.751,-18.922
NewZealand6110,noAdaptation,0,0.502865,1.219,0.942,-159.759,-18.925
NewZealand6112,fullRetreat,83.5423093963,0.502865,5.122,0.949,-159.733,-18.918
NewZealand6113,fullRetreat,84.4668782649,0.502865,1.357,0.954,-159.738,-18.934
NewZealand6118,fullRetreat,82.6177405278,0.502865,1.383,0.937,-159.735,-18.944
NewZealand6215,fullRetreat,518.901853584,0.502865,12.268,0.833,-158.918,-19.245
NewZealand6217,fullRetreat,582.978232237,0.502865,13.631,0.834,-158.941,-19.251
NewZealand6343,fullRetreat,231.969995205,0.502865,5.481,0.708,-158.303,-19.81
NewZealand6394,fullRetreat,985.665535104,0.502865,21.097,0.667,-157.717,-19.779
NewZealand6408,fullRetreat,1030.53052838,0.502865,16.873,0.67,-158.098,-19.974
NewZealand6453,fullRetreat,935.966780214,0.502865,18.31,0.589,-157.337,-20.133
NewZealand6706,fullRetreat,579.670298182,0.502855,33.203,0.631,-159.828,-21.191
NewZealand6811,fullRetreat,1159.18775357,0.502865,24.53,0.66,-157.921,-21.882
NewZealand5730,noAdaptation,878.885011005,0.54565,60.202,1.111,-169.844,-18.967
Reunion9513,fullRetreat,4412.28735452,0.36637,201.207,0.795,55.431,-20.862
Samoa5518,fullRetreat,9448.54327661,0.547475,174.965,0.998,-172.683,-13.517
Samoa5520,fullRetreat,4883.28893689,0.547475,160.806,0.959,-172.038,-13.848
Tonga5737,fullRetreat,158.271292083,0.51574,14.176,1.496,-175.016,-19.65
Tonga5739,fullRetreat,1488.86227261,0.51574,30.819,1.495,-175.074,-19.714
Tonga5682,fullRetreat,0,0.51574,48.9,1.509,-173.99,-18.572
Tonga6211,fullRetreat,70544.5866421,0.51574,96.667,1.497,-175.265,-21.127
Tonga5855,fullRetreat,299.470665564,0.51574,3.448,1.488,-174.689,-20.031
Tonga5868,fullRetreat,299.470665564,0.51574,1.008,1.481,-174.665,-20.063
Tonga5869,fullRetreat,0,0.51574,2.78,1.474,-174.614,-20.066
Tonga5914,fullRetreat,1162.27066786,0.51574,14.387,1.504,-174.793,-20.243
Tonga5922,fullRetreat,286.259879593,0.51574,4.135,1.55,-174.814,-20.279
Tonga5927,fullRetreat,260.195355919,0.51574,0.761,1.451,-174.537,-20.302
Tonga5932,fullRetreat,237.70131494,0.51574,2.316,1.539,-174.529,-20.311
Tonga5936,fullRetreat,265.908128231,0.51574,0.735,1.465,-174.522,-20.33
Tonga5943,fullRetreat,322.678803082,0.51574,3.614,2.016,-174.525,-20.343
Tonga5974,fullRetreat,240.557701096,0.51574,4.484,1.552,-174.529,-20.392
Tonga6015,fullRetreat,265.551079961,0.51574,2.335,1.48,-174.763,-20.456
Tonga6017,noAdaptation,0,0.51574,0.544,1.49,-174.768,-20.477
Tonga6018,noAdaptation,0,0.51574,0.724,1.499,-174.789,-20.481
Tonga6020,noAdaptation,0,0.51574,0.571,1.513,-174.769,-20.482
Tuvalu12043,fullRetreat,1643.53565825,0.514235,7.624,1.652,176.304,-6.263
Tuvalu12044,fullRetreat,1381.52238129,0.514235,8.768,1.706,177.288,-6.094
UnitedKingdom7324,fullRetreat,96.5303513392,0.458535,4.982,0.876,-136.375,-18.53
UnitedKingdom7325,noAdaptation,0,0.458535,9.905,0.875,-136.356,-18.55
UnitedKingdom7328,fullRetreat,184.153176127,0.458535,6.566,0.814,-139.132,-20.774
UnitedKingdom7329,fullRetreat,256.957474004,0.458535,6.192,0.814,-139.138,-20.789
UnitedKingdom7330,noAdaptation,0,0.458535,1.168,0.803,-138.575,-20.818
UnitedKingdom7331,noAdaptation,0,0.458535,0.638,0.803,-138.574,-20.828
UnitedKingdom7335,noAdaptation,0,0.458535,3.579,0.803,-138.574,-20.841
UnitedKingdom7336,noAdaptation,0,0.458535,0.747,0.802,-138.563,-20.853
UnitedKingdom7337,noAdaptation,0,0.458535,0.812,0.802,-138.558,-20.857
UnitedKingdom7338,noAdaptation,0,0.458535,2.295,0.802,-138.554,-20.864
UnitedKingdom7339,noAdaptation,0,0.458535,0.635,0.802,-138.543,-20.867
UnitedKingdom7340,fullRetreat,45.7391210487,0.458535,0.623,0.802,-138.538,-20.87
UnitedKingdom7342,fullRetreat,74.9467293114,0.458535,1.402,0.802,-138.535,-20.875
UnitedKingdom7343,fullRetreat,816.882537428,0.458535,41.056,0.803,-138.569,-20.779
UnitedKingdom7355,fullRetreat,75.3578459214,0.458535,1.972,0.781,-136.748,-21.315
UnitedKingdom7356,fullRetreat,257.231551744,0.458535,8.462,0.774,-136.753,-21.306
UnitedKingdom7357,fullRetreat,188.511354791,0.458535,5.195,0.776,-136.658,-21.324
UnitedKingdom7358,fullRetreat,38.6816192428,0.458535,1.684,0.775,-136.661,-21.342
UnitedKingdom7359,fullRetreat,38.6816192428,0.458535,1.125,0.775,-136.651,-21.346
