"scenario","variable","unit","period","region","value"
"SSP2_rcpNoC","CDD","dK/a",2005,"EST",40.7277
"SSP2_rcpNoC","CDD","dK/a",2005,"FIN",31.7597
"SSP2_rcpNoC","CDD","dK/a",2005,"FRA",282.771
"SSP2_rcpNoC","CDD","dK/a",2005,"GBR",30
"SSP2_rcpNoC","CDD","dK/a",2005,"GRC",732.998
"SSP2_rcpNoC","CDD","dK/a",2005,"HRV",319.404
"SSP2_rcpNoC","CDD","dK/a",2005,"HUN",267.129
"SSP2_rcpNoC","CDD","dK/a",2005,"IND",2999.95
"SSP2_rcpNoC","CDD","dK/a",2005,"IRL",30
"SSP2_rcpNoC","CDD","dK/a",2005,"ITA",531.956
"SSP2_rcpNoC","CDD","dK/a",2005,"JPN",794.302
"SSP2_rcpNoC","CDD","dK/a",2005,"LTU",70.8464
"SSP2_rcpNoC","CDD","dK/a",2005,"LUX",164.121
"SSP2_rcpNoC","CDD","dK/a",2005,"LVA",50.1906
"SSP2_rcpNoC","CDD","dK/a",2005,"MEX",1233.44
"SSP2_rcpNoC","CDD","dK/a",2005,"MIE",1557.58514470021
"SSP2_rcpNoC","CDD","dK/a",2005,"MLT",30
"SSP2_rcpNoC","CDD","dK/a",2005,"NCD",1246.01476304261
"SSP2_rcpNoC","CDD","dK/a",2005,"NLD",78.309
"SSP2_rcpNoC","CDD","dK/a",2005,"OAS",2672.35398102152
"SSP2_rcpNoC","CDD","dK/a",2005,"OCD",480.563043089644
"SSP2_rcpNoC","CDD","dK/a",2005,"POL",130.224
"SSP2_rcpNoC","CDD","dK/a",2005,"PRT",479.48
"SSP2_rcpNoC","CDD","dK/a",2005,"ROU",284.214
"SSP2_rcpNoC","CDD","dK/a",2005,"RUS",219.115
"SSP2_rcpNoC","CDD","dK/a",2005,"SVK",121.627
"SSP2_rcpNoC","CDD","dK/a",2005,"SVN",151.43
"SSP2_rcpNoC","CDD","dK/a",2005,"SWE",30
"SSP2_rcpNoC","CDD","dK/a",2005,"USA",879.679897097839
"SSP2_rcpNoC","CDD","dK/a",2005,"ZAF",838.682
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"AFR",1972.68071810426
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"AUT",34301.8999145027
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"BEL",32648.6791103854
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"BGR",9449.60273658351
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"BRA",8486.24088188636
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"CHN",4487.71511883167
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"CYP",22532.9696861713
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"CZE",20440.5399457527
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"DEU",31160.759768274
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"DNK",33814.0610185121
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"ESP",27623.1308102942
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"EST",16436.1794168714
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"FIN",30959.0807918782
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"FRA",30442.8303886779
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"GBR",33011.3002935575
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"GRC",25170.4805137114
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"HRV",14854.2397066002
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"HUN",16848.14957081
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"IND",2336.38495577614
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"IRL",38000.2901527683
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"ITA",28549.7892227783
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"JPN",31128.9306394014
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"LTU",13884.329521259
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"LUX",70015.6578456434
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"LVA",12890.3505478678
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"MEX",12348.6501142863
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"MIE",8789.46497445227
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"MLT",20740.4892464961
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"NCD",7219.46240911103
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"NLD",36136.5601943431
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"OAS",4297.59886644825
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"OCD",23311.0344546941
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"POL",13612.3294366135
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"PRT",20676.7404541788
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"ROU",9036.03899249801
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"RUS",12011.1900979118
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"SVK",16127.9500777742
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"SVN",23386.7897210062
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"SWE",33574.8382642998
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"USA",42359.5953779772
"SSP2_rcpNoC","gdppop","2005USD/capita",2005,"ZAF",8070.45319146071
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"AFR",0.00168508073530139
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"AUT",0.000210914803020689
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"BEL",0.0059587620055751
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"BGR",0.00414824052600424
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"BRA",0.0841830706480869
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"CHN",0.4147472441757
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"CYP",0.000944210625
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"CZE",0
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"DEU",0.00643802673300436
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"DNK",0.00245349446713436
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"ESP",0.103870442597028
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"EST",0.000540704830606094
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"FIN",0.00360815691673328
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"FRA",0.0472541580869765
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"GBR",0.0330726848209888
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"GRC",0.00155313972276049
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"HRV",0.00541984570466733
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"HUN",0
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"IND",0.148655326006851
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"IRL",0.00215118929731102
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"ITA",0.00700831222029534
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"JPN",0.331911487268985
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"LTU",0.000876475332305818
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"LUX",0.000378959141262679
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"LVA",0.000888754455318851
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"MEX",0.0700623758390655
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"MIE",0.202555701663389
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"MLT",0.000725382443531828
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"NCD",0.121567511879375
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"NLD",0.00562457823509094
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"OAS",0.301584857587115
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"OCD",0.321978093749826
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"POL",0.0123642818414631
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"PRT",0.00486625441614477
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"ROU",0.00454627771508389
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"RUS",0.0971488089142662
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"SVK",0.00191177846994458
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"SVN",8.56855472620431e-05
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"SWE",0.00474363493039641
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"USA",1.71482578454447
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2005,"ZAF",0.014855855976601
"SSP2_rcpNoC","gdp","M2005USD",2005,"AFR",1709146.85670098
"SSP2_rcpNoC","gdp","M2005USD",2005,"AUT",282230.166871643
"SSP2_rcpNoC","gdp","M2005USD",2005,"BEL",342113.003953629
"SSP2_rcpNoC","gdp","M2005USD",2005,"BGR",72374.2427706165
"SSP2_rcpNoC","gdp","M2005USD",2005,"BRA",1586225.75045251
"SSP2_rcpNoC","gdp","M2005USD",2005,"CHN",5883465.24269088
"SSP2_rcpNoC","gdp","M2005USD",2005,"CYP",23156.1865617514
"SSP2_rcpNoC","gdp","M2005USD",2005,"CZE",208722.768542709
"SSP2_rcpNoC","gdp","M2005USD",2005,"DEU",2569809.84717041
"SSP2_rcpNoC","gdp","M2005USD",2005,"DNK",183253.004333677
"SSP2_rcpNoC","gdp","M2005USD",2005,"ESP",1205836.81084705
"SSP2_rcpNoC","gdp","M2005USD",2005,"EST",22267.324969492
"SSP2_rcpNoC","gdp","M2005USD",2005,"FIN",162414.309905949
"SSP2_rcpNoC","gdp","M2005USD",2005,"FRA",1923358.26655975
"SSP2_rcpNoC","gdp","M2005USD",2005,"GBR",1994981.51692894
"SSP2_rcpNoC","gdp","M2005USD",2005,"GRC",276555.972935028
"SSP2_rcpNoC","gdp","M2005USD",2005,"HRV",65982.5327767181
"SSP2_rcpNoC","gdp","M2005USD",2005,"HUN",169948.379850483
"SSP2_rcpNoC","gdp","M2005USD",2005,"IND",2673101.65755615
"SSP2_rcpNoC","gdp","M2005USD",2005,"IRL",158077.939010563
"SSP2_rcpNoC","gdp","M2005USD",2005,"ITA",1655016.54955322
"SSP2_rcpNoC","gdp","M2005USD",2005,"JPN",3977436.85458824
"SSP2_rcpNoC","gdp","M2005USD",2005,"LTU",46131.0735956097
"SSP2_rcpNoC","gdp","M2005USD",2005,"LUX",32568.3433721638
"SSP2_rcpNoC","gdp","M2005USD",2005,"LVA",28858.9039162159
"SSP2_rcpNoC","gdp","M2005USD",2005,"MEX",1339485.59068909
"SSP2_rcpNoC","gdp","M2005USD",2005,"MIE",2299451.76582172
"SSP2_rcpNoC","gdp","M2005USD",2005,"MLT",8375.71473436952
"SSP2_rcpNoC","gdp","M2005USD",2005,"NCD",2444700.3922655
"SSP2_rcpNoC","gdp","M2005USD",2005,"NLD",589743.892345734
"SSP2_rcpNoC","gdp","M2005USD",2005,"OAS",4452877.79454495
"SSP2_rcpNoC","gdp","M2005USD",2005,"OCD",3222003.11496312
"SSP2_rcpNoC","gdp","M2005USD",2005,"POL",519520.610434952
"SSP2_rcpNoC","gdp","M2005USD",2005,"PRT",217174.62831459
"SSP2_rcpNoC","gdp","M2005USD",2005,"ROU",192645.504967775
"SSP2_rcpNoC","gdp","M2005USD",2005,"RUS",1723828.26232452
"SSP2_rcpNoC","gdp","M2005USD",2005,"SVK",86652.3630735159
"SSP2_rcpNoC","gdp","M2005USD",2005,"SVN",46784.6647803402
"SSP2_rcpNoC","gdp","M2005USD",2005,"SWE",303166.41949585
"SSP2_rcpNoC","gdp","M2005USD",2005,"USA",12679834.9092287
"SSP2_rcpNoC","gdp","M2005USD",2005,"ZAF",394004.254092682
"SSP2_rcpNoC","pop","Mcapita",2005,"AFR",866.4082540146
"SSP2_rcpNoC","pop","Mcapita",2005,"AUT",8.227829
"SSP2_rcpNoC","pop","Mcapita",2005,"BEL",10.478617
"SSP2_rcpNoC","pop","Mcapita",2005,"BGR",7.658972
"SSP2_rcpNoC","pop","Mcapita",2005,"BRA",186.917361
"SSP2_rcpNoC","pop","Mcapita",2005,"CHN",1311.015759
"SSP2_rcpNoC","pop","Mcapita",2005,"CYP",1.027658
"SSP2_rcpNoC","pop","Mcapita",2005,"CZE",10.211216
"SSP2_rcpNoC","pop","Mcapita",2005,"DEU",82.469422
"SSP2_rcpNoC","pop","Mcapita",2005,"DNK",5.419432
"SSP2_rcpNoC","pop","Mcapita",2005,"ESP",43.653155
"SSP2_rcpNoC","pop","Mcapita",2005,"EST",1.354775
"SSP2_rcpNoC","pop","Mcapita",2005,"FIN",5.246096
"SSP2_rcpNoC","pop","Mcapita",2005,"FRA",63.179351
"SSP2_rcpNoC","pop","Mcapita",2005,"GBR",60.433291
"SSP2_rcpNoC","pop","Mcapita",2005,"GRC",10.987314
"SSP2_rcpNoC","pop","Mcapita",2005,"HRV",4.442
"SSP2_rcpNoC","pop","Mcapita",2005,"HUN",10.087065
"SSP2_rcpNoC","pop","Mcapita",2005,"IND",1144.118674
"SSP2_rcpNoC","pop","Mcapita",2005,"IRL",4.159914
"SSP2_rcpNoC","pop","Mcapita",2005,"ITA",57.969484
"SSP2_rcpNoC","pop","Mcapita",2005,"JPN",127.773
"SSP2_rcpNoC","pop","Mcapita",2005,"LTU",3.322528
"SSP2_rcpNoC","pop","Mcapita",2005,"LUX",0.465158
"SSP2_rcpNoC","pop","Mcapita",2005,"LVA",2.238799
"SSP2_rcpNoC","pop","Mcapita",2005,"MEX",108.472228
"SSP2_rcpNoC","pop","Mcapita",2005,"MIE",261.614532
"SSP2_rcpNoC","pop","Mcapita",2005,"MLT",0.403834
"SSP2_rcpNoC","pop","Mcapita",2005,"NCD",338.626376
"SSP2_rcpNoC","pop","Mcapita",2005,"NLD",16.319868
"SSP2_rcpNoC","pop","Mcapita",2005,"OAS",1036.1315546011
"SSP2_rcpNoC","pop","Mcapita",2005,"OCD",138.2179379995
"SSP2_rcpNoC","pop","Mcapita",2005,"POL",38.165445
"SSP2_rcpNoC","pop","Mcapita",2005,"PRT",10.50333
"SSP2_rcpNoC","pop","Mcapita",2005,"ROU",21.319685
"SSP2_rcpNoC","pop","Mcapita",2005,"RUS",143.518523
"SSP2_rcpNoC","pop","Mcapita",2005,"SVK",5.372807
"SSP2_rcpNoC","pop","Mcapita",2005,"SVN",2.000474
"SSP2_rcpNoC","pop","Mcapita",2005,"SWE",9.029572
"SSP2_rcpNoC","pop","Mcapita",2005,"USA",299.337961
"SSP2_rcpNoC","pop","Mcapita",2005,"ZAF",48.820586
"SSP2_rcpNoC","CDD","dK/a",2006,"AFR",2274.20095948533
"SSP2_rcpNoC","CDD","dK/a",2006,"AUT",182.543
"SSP2_rcpNoC","CDD","dK/a",2006,"BEL",216.155
"SSP2_rcpNoC","CDD","dK/a",2006,"BGR",374.177
"SSP2_rcpNoC","CDD","dK/a",2006,"BRA",2085.94
"SSP2_rcpNoC","CDD","dK/a",2006,"CHN",1058.86154150819
"SSP2_rcpNoC","CDD","dK/a",2006,"CYP",1261.81
"SSP2_rcpNoC","CDD","dK/a",2006,"CZE",181.37
"SSP2_rcpNoC","CDD","dK/a",2006,"DEU",217.744
"SSP2_rcpNoC","CDD","dK/a",2006,"DNK",92.9379
"SSP2_rcpNoC","CDD","dK/a",2006,"ESP",712.189
"SSP2_rcpNoC","CDD","dK/a",2006,"EST",83.204
"SSP2_rcpNoC","CDD","dK/a",2006,"FIN",52.2679
"SSP2_rcpNoC","CDD","dK/a",2006,"FRA",331.22
"SSP2_rcpNoC","CDD","dK/a",2006,"GBR",63.6263519569502
"SSP2_rcpNoC","CDD","dK/a",2006,"GRC",784.368
"SSP2_rcpNoC","CDD","dK/a",2006,"HRV",408.547
"SSP2_rcpNoC","CDD","dK/a",2006,"HUN",349.601
"SSP2_rcpNoC","CDD","dK/a",2006,"IND",3060.16
"SSP2_rcpNoC","CDD","dK/a",2006,"IRL",30
"SSP2_rcpNoC","CDD","dK/a",2006,"ITA",576.243
"SSP2_rcpNoC","CDD","dK/a",2006,"JPN",734.909
"SSP2_rcpNoC","CDD","dK/a",2006,"LTU",147.366
"SSP2_rcpNoC","CDD","dK/a",2006,"LUX",222.917
"SSP2_rcpNoC","CDD","dK/a",2006,"LVA",114.665
"SSP2_rcpNoC","CDD","dK/a",2006,"MEX",1266.62
"SSP2_rcpNoC","CDD","dK/a",2006,"MIE",1614.45030359287
"SSP2_rcpNoC","CDD","dK/a",2006,"MLT",30
"SSP2_rcpNoC","CDD","dK/a",2006,"NCD",1272.57911025007
"SSP2_rcpNoC","CDD","dK/a",2006,"NLD",177.834
"SSP2_rcpNoC","CDD","dK/a",2006,"OAS",2678.39698276247
"SSP2_rcpNoC","CDD","dK/a",2006,"OCD",490.386969021832
"SSP2_rcpNoC","CDD","dK/a",2006,"POL",201.982
"SSP2_rcpNoC","CDD","dK/a",2006,"PRT",549.055
"SSP2_rcpNoC","CDD","dK/a",2006,"ROU",331.687
"SSP2_rcpNoC","CDD","dK/a",2006,"RUS",237.033
"SSP2_rcpNoC","CDD","dK/a",2006,"SVK",175.864
"SSP2_rcpNoC","CDD","dK/a",2006,"SVN",242.411
"SSP2_rcpNoC","CDD","dK/a",2006,"SWE",69.7953
"SSP2_rcpNoC","CDD","dK/a",2006,"USA",866.276287018296
"SSP2_rcpNoC","CDD","dK/a",2006,"ZAF",787.864
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"AFR",2046.13487354996
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"AUT",35371.9720185562
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"BEL",33374.7011834442
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"BGR",10107.3896897217
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"BRA",8742.41769452146
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"CHN",5000.96244696551
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"CYP",22983.4995768487
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"CZE",21783.4999000126
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"DEU",32227.9594463974
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"DNK",34881.4904608616
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"ESP",28257.9705051742
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"EST",18283.7797726556
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"FIN",32216.8486326537
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"FRA",30893.9194426856
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"GBR",33745.4519886516
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"GRC",26271.3697623964
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"HRV",15586.4202008698
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"HUN",17536.1602173298
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"IND",2521.62987442131
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"IRL",38994.9603792649
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"ITA",28998.4595605624
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"JPN",31763.6190750344
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"LTU",15052.2295628255
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"LUX",74319.4996382966
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"LVA",14529.910564477
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"MEX",12826.6598495861
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"MIE",9298.80521920677
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"MLT",21369.2504320146
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"NCD",7675.16178658384
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"NLD",37338.9817380227
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"OAS",4471.24363823337
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"OCD",23924.210558982
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"POL",14464.3595711428
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"PRT",20913.0606408673
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"ROU",9774.76696227899
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"RUS",13020.1001847028
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"SVK",17480.860089656
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"SVN",24721.5885906363
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"SWE",34851.1114242632
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"USA",43070.1383587156
"SSP2_rcpNoC","gdppop","2005USD/capita",2006,"ZAF",8438.08601055818
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"AFR",0.00180826353120506
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"AUT",0.000237867933874287
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"BEL",0.00560139718409387
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"BGR",0.00470745780137301
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"BRA",0.0866659500329118
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"CHN",0.453063389079052
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"CYP",0.00099504467532467
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"CZE",0
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"DEU",0.00797092159964852
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"DNK",0.00246263083132541
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"ESP",0.0997384231165079
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"EST",0.000539011158466373
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"FIN",0.0036837698973066
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"FRA",0.0503642581978933
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"GBR",0.032879521917825
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"GRC",0.00152738392843082
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"HRV",0.00574399066299398
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"HUN",0
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"IND",0.158990935131583
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"IRL",0.0021970296667836
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"ITA",0.00718378576416054
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"JPN",0.320642882983076
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"LTU",0.000921781062043361
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"LUX",0.000375571796983236
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"LVA",0.000896375979947603
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"MEX",0.0708001960586451
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"MIE",0.223960461642961
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"MLT",0.000821918693361434
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"NCD",0.128095198170854
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"NLD",0.00608649110588773
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"OAS",0.308449202826813
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"OCD",0.318500129197496
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"POL",0.0131800986437364
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"PRT",0.00530470334160705
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"ROU",0.00483682059293689
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"RUS",0.100739940937106
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"SVK",0.00186632677567277
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"SVN",0.000163275879199957
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"SWE",0.00473167816858747
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"USA",1.67117374999258
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2006,"ZAF",0.0161033668040496
"SSP2_rcpNoC","gdp","M2005USD",2006,"AFR",1818795.32096754
"SSP2_rcpNoC","gdp","M2005USD",2006,"AUT",292478.138083487
"SSP2_rcpNoC","gdp","M2005USD",2006,"BEL",352034.94634552
"SSP2_rcpNoC","gdp","M2005USD",2006,"BGR",76826.4913941479
"SSP2_rcpNoC","gdp","M2005USD",2006,"BRA",1652425.45515298
"SSP2_rcpNoC","gdp","M2005USD",2006,"CHN",6593120.96161015
"SSP2_rcpNoC","gdp","M2005USD",2006,"CYP",24029.4556590915
"SSP2_rcpNoC","gdp","M2005USD",2006,"CZE",223039.186043739
"SSP2_rcpNoC","gdp","M2005USD",2006,"DEU",2654824.92216614
"SSP2_rcpNoC","gdp","M2005USD",2006,"DNK",189660.15140111
"SSP2_rcpNoC","gdp","M2005USD",2006,"ESP",1254578.13081081
"SSP2_rcpNoC","gdp","M2005USD",2006,"EST",24624.7774356103
"SSP2_rcpNoC","gdp","M2005USD",2006,"FIN",169662.559014988
"SSP2_rcpNoC","gdp","M2005USD",2006,"FRA",1965513.81944641
"SSP2_rcpNoC","gdp","M2005USD",2006,"GBR",2054393.28608955
"SSP2_rcpNoC","gdp","M2005USD",2006,"GRC",289520.005017462
"SSP2_rcpNoC","gdp","M2005USD",2006,"HRV",69203.7056918621
"SSP2_rcpNoC","gdp","M2005USD",2006,"HUN",176613.157928009
"SSP2_rcpNoC","gdp","M2005USD",2006,"IND",2930077.72964233
"SSP2_rcpNoC","gdp","M2005USD",2006,"IRL",166648.511722183
"SSP2_rcpNoC","gdp","M2005USD",2006,"ITA",1686085.82372169
"SSP2_rcpNoC","gdp","M2005USD",2006,"JPN",4061105.75321945
"SSP2_rcpNoC","gdp","M2005USD",2006,"LTU",49219.4209175491
"SSP2_rcpNoC","gdp","M2005USD",2006,"LUX",35126.1453505456
"SSP2_rcpNoC","gdp","M2005USD",2006,"LVA",32232.5288100815
"SSP2_rcpNoC","gdp","M2005USD",2006,"MEX",1412117.48463806
"SSP2_rcpNoC","gdp","M2005USD",2006,"MIE",2484644.55778338
"SSP2_rcpNoC","gdp","M2005USD",2006,"MLT",8661.12815409899
"SSP2_rcpNoC","gdp","M2005USD",2006,"NCD",2622159.64319619
"SSP2_rcpNoC","gdp","M2005USD",2006,"NLD",610346.766726875
"SSP2_rcpNoC","gdp","M2005USD",2006,"OAS",4696733.01425986
"SSP2_rcpNoC","gdp","M2005USD",2006,"OCD",3344352.15924097
"SSP2_rcpNoC","gdp","M2005USD",2006,"POL",551689.000386963
"SSP2_rcpNoC","gdp","M2005USD",2006,"PRT",220053.24702467
"SSP2_rcpNoC","gdp","M2005USD",2006,"ROU",207164.06505447
"SSP2_rcpNoC","gdp","M2005USD",2006,"RUS",1862519.18593445
"SSP2_rcpNoC","gdp","M2005USD",2006,"SVK",93925.6052281666
